word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	word.concentration.10	
9.973951169665607352e+00 9.957884797983235003e+00 9.484108847333667214e+00 9.806610248414738606e+00 9.761387243441113526e+00 9.241015964420011386e+00 9.859088528686376307e+00 9.903744553363907244e+00 9.102870229774360666e+00 9.417842997281162809e+00
9.967590930706165864e+00 9.945300449745579030e+00 9.393218077921375198e+00 9.558632033504254721e+00 9.780147498214104118e+00 9.308824337485956946e+00 9.950630988584638459e+00 9.889020305835845903e+00 8.377704986990863745e+00 9.312959710907357191e+00
9.995850603110227439e+00 9.964429678254598244e+00 9.490356562658607942e+00 9.047811497268750003e+00 9.958252549478597615e+00 8.288807341261270167e+00 9.998049540566309901e+00 9.902981181858830695e+00 9.476258041777846586e+00 9.568174214254248966e+00
9.994080314054935243e+00 9.905093661713252118e+00 9.584481762250311121e+00 9.133670999396938939e+00 9.984752114799944067e+00 8.081379240300558209e+00 9.970988748424247206e+00 9.494500784514380953e+00 9.769255793771977281e+00 8.894118692264081361e+00
9.880037208000535642e+00 9.914902152983623651e+00 9.504974005157530215e+00 9.630330038662972214e+00 9.356812121802478899e+00 9.767983352256946361e+00 9.996529596667972584e+00 9.911574885138431767e+00 9.505070406096114866e+00 9.309074766657444044e+00
9.933288007004568598e+00 9.844185002010112484e+00 9.866093938354426385e+00 9.842304704899760281e+00 9.297190062827837664e+00 8.757985243637593342e+00 9.975045531001956789e+00 9.734613039655316769e+00 9.589145768463488650e+00 9.971481059581604356e+00
9.942793727662948555e+00 9.939564698114327967e+00 9.543915054836332956e+00 9.895281162243200868e+00 9.840783852279406219e+00 8.667412253763195906e+00 9.998762118827738021e+00 9.826970028982815464e+00 9.773598470340601807e+00 9.462375304393287223e+00
9.865175072765174136e+00 9.985499356447849806e+00 9.586315468605082657e+00 9.916285581480549283e+00 9.830143119923732797e+00 9.699083020417017309e+00 9.934506874110420327e+00 9.804571087783704897e+00 9.099073392875698829e+00 9.197541798581013950e+00
9.983085059315468968e+00 9.974817067646002400e+00 9.952377999569028688e+00 9.948616799565062507e+00 9.982825450120140331e+00 9.316382194221043633e+00 9.959777350557322606e+00 9.913539282379355555e+00 9.398131793762718900e+00 9.771079511637907444e+00
9.973092209187610635e+00 9.985705784197188351e+00 9.937279499599236843e+00 9.420235595351227786e+00 9.940309308352537343e+00 9.506168516096069609e+00 9.954170503510491486e+00 9.826449095201322592e+00 8.889202546639278779e+00 9.907348348401919580e+00
9.990238698936456885e+00 9.959777074579825751e+00 9.961605997717612127e+00 9.912640575029271872e+00 9.976871597480769793e+00 9.374957044459424793e+00 9.964543954575562523e+00 9.852953104166449094e+00 7.923898224203904661e+00 8.681570891580271621e+00
9.994199970506880248e+00 9.983637401772975650e+00 9.941256647789430190e+00 9.909601731822357706e+00 9.148893848608322443e+00 9.816302701130949160e+00 9.939919461278982737e+00 9.874008196926535419e+00 7.925880086232653277e+00 9.587420679484552011e+00
9.986861585996587465e+00 9.935501558760694962e+00 9.982597977206982165e+00 9.661302098768697277e+00 9.366107212725911069e+00 9.141249577143485183e+00 9.995095212965811271e+00 9.961621515178274322e+00 6.979320441829751864e+00 9.633497655746504407e+00
9.935276626621304175e+00 9.942047274723462280e+00 9.854333047651358868e+00 9.647229052244979286e+00 9.557864683362820912e+00 8.880074210393518186e+00 9.992383439174080451e+00 9.919164593463806412e+00 8.117591356886865839e+00 9.401473384260789601e+00
9.966038052897708610e+00 9.926247485889616584e+00 9.710144895646827479e+00 9.766595011619534361e+00 9.999506521112712321e+00 7.787186338868626656e+00 9.927591189772574154e+00 9.835957393789446002e+00 9.781261965743652809e+00 9.816286172529865794e+00
9.933626485856814625e+00 9.927725442772645792e+00 9.744645255992422150e+00 9.893869060342172617e+00 9.498540230804197293e+00 9.173527758885573036e+00 9.904089694780189745e+00 9.877744534092324002e+00 9.329905810921138354e+00 9.585923507519190423e+00
9.980831839206071976e+00 9.952581363175488249e+00 9.746747420183961452e+00 9.719329272022948274e+00 9.558583831021456589e+00 9.040928719149414761e+00 9.964367470801679616e+00 9.981442002569346883e+00 9.215313890871327018e+00 9.149776484642627494e+00
9.983810300770462831e+00 9.953756610619048928e+00 9.994556104007200403e+00 9.726624622536704123e+00 9.667517904100670023e+00 9.028088313690746602e+00 9.912949753250842377e+00 9.767719609451628315e+00 8.183657736278126649e+00 9.129627313712054715e+00
9.966270881228611600e+00 9.874114339052772138e+00 9.955602819596531816e+00 9.970849063131284495e+00 9.239421384108529978e+00 9.167826814362792121e+00 9.883566613898484121e+00 9.841378394237295879e+00 8.384040439326755134e+00 8.950805060093790289e+00
9.999810079299740195e+00 9.977393390303507914e+00 9.662751516207469749e+00 9.684900202202593178e+00 9.387448294845144758e+00 9.421057499328677309e+00 9.982557287861569151e+00 9.969654912216359577e+00 9.558416156629649052e+00 9.050039659868190256e+00
9.989667732359372110e+00 9.981229063619588615e+00 9.920855889218865187e+00 9.946060784992388548e+00 9.835154785625205065e+00 9.033736623608238148e+00 9.975942036119326062e+00 9.838410772380425939e+00 9.990417732359233582e+00 9.787631613097779848e+00
9.989104997294660393e+00 9.969081289999740747e+00 9.730600141428713101e+00 9.995637023273076238e+00 9.928723668498140142e+00 8.200804808795492562e+00 9.981415023798948738e+00 9.785543806348396600e+00 7.785659592325762546e+00 8.487847244760443388e+00
9.976614362469280906e+00 9.914976429310618400e+00 9.746506620358610817e+00 9.867236713399742953e+00 9.756131536946448080e+00 9.298476386840524910e+00 9.967592704668982506e+00 9.998258604570994024e+00 7.349927700856492052e+00 9.574240917117778693e+00
9.944041281959844270e+00 9.908730028908289356e+00 9.785445279367436910e+00 9.804070726073016218e+00 9.547035431694338214e+00 9.973384799994720495e+00 9.889730770952919414e+00 9.961032649460111799e+00 8.365606999705091695e+00 9.711497947249863927e+00
9.841574897886795625e+00 9.961206727739401856e+00 9.923253452532369678e+00 9.931878251665235524e+00 9.967313011662767508e+00 9.346680430433323750e+00 9.922889261009069983e+00 9.970839563683579598e+00 9.657290471129272191e+00 8.989753974202848497e+00
9.909191534296203585e+00 9.970869874471379291e+00 9.685457606113137885e+00 9.914040378797290387e+00 9.084770037933166620e+00 9.226140278661130623e+00 9.990099568087275728e+00 9.996903957987131051e+00 8.613856002222723518e+00 9.145147635317506740e+00
9.976515358005412892e+00 9.945283519741249023e+00 9.581173193449721737e+00 9.862289785187702051e+00 9.613919762458639440e+00 9.354649829690975693e+00 9.993307376193456548e+00 9.738347633749036447e+00 9.244347498459799084e+00 9.250863995403863171e+00
9.977889758782298557e+00 9.910886775978964280e+00 9.587989540914996667e+00 9.413129626719459964e+00 9.940885733815749248e+00 8.790757259046305450e+00 9.995971493215321857e+00 9.732808455387639057e+00 8.629120752779380510e+00 8.385746027635871513e+00
9.856387608385301036e+00 9.880935619049063590e+00 9.903113130632647199e+00 9.933595896051780727e+00 9.964009459619521891e+00 9.236940960921247168e+00 9.987619493534110049e+00 9.889880882948100194e+00 8.404031885659158263e+00 8.960257327826530727e+00
9.855218113939059776e+00 9.895495558207757725e+00 9.868559421894211425e+00 9.548129929150452000e+00 9.276349782893367646e+00 9.214800058444453157e+00 9.990817957024489715e+00 9.699684496702355219e+00 9.973978900039437434e+00 8.860514365302631035e+00
9.863271022980713454e+00 9.873892376664713311e+00 9.333586416079631576e+00 9.756682037897377313e+00 9.579047745313451045e+00 9.373868990581971872e+00 9.971391517882247868e+00 9.618490700583345543e+00 9.302102734341199053e+00 9.655444049782742511e+00
9.922399322235243346e+00 9.989940341209242902e+00 9.211696471234972705e+00 9.359869880626524363e+00 9.893997096268570601e+00 9.892878396226750581e+00 9.952962595238377119e+00 9.494525027578308851e+00 8.418724596849150643e+00 9.821928390603112291e+00
9.981593468355489662e+00 9.991775816794186582e+00 9.484390789832785273e+00 9.560210671325091170e+00 9.756635658060879734e+00 9.391375792947947332e+00 9.976961541890760898e+00 9.456384400414794555e+00 9.250062575567447709e+00 9.788204197134367845e+00
9.987403277982926042e+00 9.990213375264030304e+00 9.696164024817042204e+00 9.442637933638483361e+00 9.716477525970752538e+00 9.657012893415322097e+00 9.961450522875601621e+00 9.881877341770763934e+00 9.605127035603297614e+00 7.767411717367175505e+00
9.971586825754053862e+00 9.957939928003748165e+00 8.941598295032934018e+00 9.486354785695432668e+00 9.618837882442070608e+00 9.985765651892325678e+00 9.980644150420555860e+00 9.933363931332724661e+00 9.190262338349429072e+00 9.040556172905226617e+00
9.987656536875032742e+00 9.955473714603096269e+00 9.740737847907135816e+00 9.761008446784092740e+00 9.922871129885281860e+00 8.427976936865769986e+00 9.965665088787707404e+00 9.935549239650850240e+00 9.705012291420361592e+00 7.508511407801586657e+00
9.982163341322349837e+00 9.958028403050040112e+00 9.970993954356249134e+00 9.682788272451912093e+00 9.876418687850581080e+00 9.669638383136256010e+00 9.971344460798936993e+00 9.855817430749020502e+00 9.180232754728130828e+00 7.244898631282543633e+00
9.942618895094474496e+00 9.965351710493164816e+00 9.686355752629999927e+00 9.938302351186472094e+00 9.894161331292592010e+00 9.238283199456297723e+00 9.952343816101835827e+00 9.938444231038477739e+00 8.297069981648801829e+00 8.438897405032379950e+00
9.926724896819376198e+00 9.983191991681655608e+00 9.897437946795395902e+00 9.389457383144337754e+00 9.914528848007451600e+00 8.579405935473257472e+00 9.928293060963005345e+00 9.778059669430209766e+00 8.890526098239575958e+00 9.007832654875802092e+00
9.995524737314504193e+00 9.925418803679383117e+00 9.983646034704088734e+00 9.678063352636678829e+00 9.746479365898013114e+00 8.238699137610712597e+00 9.937758460877635258e+00 9.829950122345993080e+00 9.658204384176674040e+00 9.172040147918814057e+00
9.981544478762977235e+00 9.952929913117833038e+00 9.995033048233802120e+00 9.433796844979106311e+00 9.875663451143443794e+00 8.135019685780727983e+00 9.973854216139500295e+00 9.687521068357336063e+00 9.068210833506379132e+00 9.330594365245337585e+00
9.981364029233702695e+00 9.931197870703869057e+00 9.878167417428960206e+00 9.736548014913838145e+00 9.952616558166958782e+00 8.832051653166097083e+00 9.994983420456833301e+00 9.721124977933959244e+00 8.133143004507594753e+00 9.411322791452798597e+00
9.987639534638809380e+00 9.949266192010780330e+00 9.964293694526576317e+00 9.187920220291523776e+00 9.849083385635843513e+00 9.967144882964440455e+00 9.992764151220482560e+00 9.935466175900559804e+00 9.684620163205952537e+00 9.201748454691839996e+00
9.987441001562091358e+00 9.898452582266481059e+00 9.961279595652667851e+00 9.550796525862836006e+00 9.966582907925712220e+00 9.838141034234535454e+00 9.715449043028671738e+00 9.873485137139020651e+00 9.369408971216085291e+00 9.967428937879633466e+00
9.934471866544487995e+00 9.992651700513725643e+00 9.726236103568677294e+00 9.834381222813142642e+00 9.943886737998793635e+00 9.766320976896302852e+00 9.766407513523279960e+00 9.995995631648387558e+00 9.176528039574026963e+00 9.896172997280379136e+00
9.978383661774046232e+00 9.979779823760980051e+00 9.402561752063272493e+00 9.454217371584778817e+00 9.808788746677198134e+00 9.673158300345731320e+00 9.844042811304095864e+00 9.726053856468535486e+00 7.774470167982531876e+00 9.887866409336307782e+00
9.991081037010866694e+00 9.959792367281888659e+00 9.716165291656068348e+00 9.439310398098385235e+00 9.943863043427503712e+00 9.791893951498288118e+00 9.870032069110379780e+00 9.647121489892684920e+00 8.497794891264183192e+00 9.896064658665988389e+00
9.962526574503060672e+00 9.878193048661312758e+00 9.763159926666949318e+00 9.393419377820039884e+00 9.970808369065448318e+00 9.255997787707007873e+00 9.773608031423243858e+00 9.811205976162259645e+00 9.818707665245202776e+00 9.479897020398652785e+00
9.943886720821259573e+00 9.892528522708703420e+00 9.978789915662948928e+00 9.977041165455830196e+00 9.959335352620733772e+00 8.990003305804748379e+00 9.961662964071580362e+00 9.512715717420116235e+00 8.173068597159273807e+00 9.663165475125829573e+00
9.974756911762252543e+00 9.980420269770098329e+00 9.613175626836033771e+00 9.981136147196632891e+00 9.952091225540192099e+00 9.228007710670135921e+00 9.979493752939742279e+00 9.556092919459814539e+00 9.720672578898472693e+00 9.329438682261917748e+00
9.968913931958137908e+00 9.968773173911371188e+00 9.841581042817745484e+00 9.983962700053536921e+00 9.785117903379170201e+00 9.754843322396659744e+00 9.935815484341940618e+00 9.642847004359579088e+00 9.167286505363659188e+00 9.550238056095974315e+00
9.933715102186130963e+00 9.983829623080778148e+00 9.880606309805941123e+00 9.849271024417449283e+00 9.924100561911288310e+00 7.590558432513310194e+00 9.928281219754678588e+00 9.989069176485317669e+00 9.266831589153971649e+00 9.993070384096304437e+00
9.966378084326745324e+00 9.986191711115635528e+00 9.819083597967452448e+00 9.628085383494216387e+00 9.951515590514159015e+00 8.369722011194056677e+00 9.956816003152257011e+00 9.994381791570647877e+00 9.529270608758389827e+00 9.652825922437168416e+00
9.975807917933332547e+00 9.981542515489048029e+00 9.887295024594331849e+00 9.154139888679239334e+00 9.990043259963037769e+00 9.906181783058661594e+00 9.982926881398416441e+00 9.957774165544854839e+00 9.416124250241862725e+00 9.182897700298177313e+00
9.989448262510794763e+00 9.992582970243802265e+00 9.460450508971760541e+00 9.636175722262475318e+00 9.519342138866711878e+00 9.551266997562418481e+00 9.979527842444813501e+00 9.990899194358306090e+00 9.436738296712652740e+00 9.662617796453288221e+00
9.967228884952463730e+00 9.993305614149374350e+00 9.169830095171283446e+00 9.938210909547120053e+00 9.669514824362686056e+00 9.869581143694723835e+00 9.993841418742688276e+00 9.692917294573341280e+00 8.978474155713600524e+00 9.964369094643242164e+00
9.982567966241111534e+00 9.902160230162014187e+00 9.759866296532450747e+00 9.841359399274582032e+00 9.751161965589181690e+00 9.966075261783137407e+00 9.998788055535454689e+00 9.975789332248327312e+00 9.015629697180752800e+00 9.985628230786918635e+00
9.996192141796338859e+00 9.922604704756532001e+00 9.735270651626782623e+00 9.903454648464212084e+00 9.976071462889063213e+00 9.844368741535623357e+00 9.989798203054714776e+00 9.826487651668406542e+00 9.653046555471043177e+00 9.182706901054743298e+00
9.954947144421362637e+00 9.957403493937814432e+00 9.714750559236303928e+00 9.739393439885729364e+00 9.906057069924102620e+00 9.993682168503355001e+00 9.995757703205269351e+00 9.908767952690261893e+00 9.022425456048594583e+00 9.004903496841262012e+00
9.993739228960048848e+00 9.966981940697394293e+00 9.898867649579631944e+00 9.604059525267373942e+00 9.761949581783758489e+00 9.862422254159866952e+00 9.990991160844242103e+00 9.696759327126063255e+00 9.525462550733697853e+00 9.942327791579735674e+00
9.915122708138857988e+00 9.963354020207841444e+00 9.654526134860244468e+00 9.960072454920812390e+00 9.969739265062212752e+00 9.988881923120642270e+00 9.990010451109863965e+00 9.926414411131558424e+00 9.839771820488898868e+00 9.509983839501314762e+00
9.951892748507331632e+00 9.992789971981611785e+00 9.969832295458326499e+00 9.886618716871751644e+00 9.820483613104233456e+00 9.198369625503321600e+00 9.936670503215598416e+00 9.892152169810012552e+00 9.971219274581375913e+00 9.985501018055542133e+00
9.898781540027565384e+00 9.996518311206834539e+00 9.987435554246259173e+00 9.782252352190406341e+00 9.766523896144077455e+00 9.101860848825824135e+00 9.827367535930621401e+00 9.782747984634031724e+00 9.551970745007359653e+00 9.984218418515800053e+00
9.881225474204955006e+00 9.971357130113371880e+00 9.196231471853776540e+00 9.918806268821990457e+00 9.476240811953935861e+00 8.877144432563953913e+00 9.902177817500151136e+00 9.544515693339949536e+00 9.117826524876953442e+00 9.672864035960865081e+00
9.902528217608827177e+00 9.994142042811713367e+00 9.277471218506416761e+00 9.809154738633884207e+00 9.239477686536066159e+00 8.504351805064876757e+00 9.915855050241123791e+00 9.927261583721376681e+00 8.982620333844712590e+00 9.912964368480841060e+00
9.879195438363685966e+00 9.996409052232305470e+00 9.248390457638869577e+00 9.760500382723572343e+00 9.900403167517570324e+00 9.316365611072498609e+00 9.900318081741810161e+00 9.861619165141666699e+00 9.304701806836947142e+00 9.791057667759213601e+00
9.952812170801191627e+00 9.972504329852698746e+00 9.257337080557119791e+00 9.705541791730599499e+00 9.639543831766751225e+00 9.957585684873150100e+00 9.933988508592403122e+00 9.817739469999885671e+00 8.953161342054620775e+00 9.186164602814120173e+00
9.879210894227119510e+00 9.991433255711829275e+00 9.877377187046270990e+00 9.749675484682473581e+00 9.912755042319876253e+00 9.480394971122001024e+00 9.913276304128238792e+00 9.727650641453880809e+00 9.448349998164083274e+00 9.522282994994023753e+00
9.928593949337120250e+00 9.970698475653865245e+00 9.956290965896602785e+00 9.608891196686403902e+00 9.890634873309686270e+00 8.654218774521250879e+00 9.894971430850757699e+00 9.791382770225888876e+00 9.770291887648859586e+00 9.907740504574737983e+00
9.986486013968594477e+00 9.963448340206175757e+00 8.320580871313632443e+00 9.457189068610997396e+00 9.567371851728548648e+00 9.083454302073567632e+00 9.978004369284109387e+00 9.812400208856054462e+00 9.649077346338904348e+00 9.983668850891143975e+00
9.978348415487479528e+00 9.999045854316142012e+00 9.975528317410930157e+00 9.926420559506833996e+00 9.702665074743176632e+00 8.605031683878285875e+00 9.994602888072133595e+00 9.810772214945460590e+00 8.454015072791435159e+00 8.406614260392990090e+00
9.900538112491931386e+00 9.982167537851939443e+00 9.833932929207080065e+00 9.964578902225522228e+00 9.694722067950639399e+00 8.981168147754829079e+00 9.948727448776599758e+00 9.753347681800329738e+00 9.416075652390194506e+00 7.569835707307186468e+00
9.962419011885248921e+00 9.985910338930374053e+00 9.877340849620441787e+00 9.970157832880087057e+00 9.847980539708487413e+00 9.510716011364070965e+00 9.974660139926248448e+00 9.822945574454905682e+00 8.808558101453940026e+00 7.663228880122037623e+00
9.946036039824072361e+00 9.955788679533682739e+00 9.737125395089982760e+00 9.878085883252623489e+00 9.801532770213425394e+00 9.634338894178149815e+00 9.953968168013627604e+00 9.938431973001490505e+00 7.743170667616379177e+00 7.432854521395694469e+00
9.965873369157813855e+00 9.995132969956973312e+00 9.812218971911690346e+00 9.997616516378165841e+00 9.698708852282056370e+00 8.150472807160667799e+00 9.964736310950947029e+00 9.497174399920849552e+00 7.473641269586067892e+00 8.554805412207736381e+00
9.945569264245863295e+00 9.981955245989345471e+00 9.669795697161610804e+00 9.268341794870652350e+00 9.582375936265631111e+00 8.963881383745379239e+00 9.993716364027870114e+00 9.780327575991769606e+00 8.046334932276609564e+00 9.029097916957129044e+00
9.930729907710075466e+00 9.959849780991396173e+00 9.666332851477857702e+00 9.924803652586824398e+00 9.266054346784379447e+00 9.058388912468913645e+00 9.993368220385891121e+00 9.966467345209998996e+00 9.389975126653897775e+00 9.264452058830553227e+00
9.941158352243137486e+00 9.967725574586449255e+00 9.705994252038097514e+00 9.830171265628843358e+00 9.611198826605100720e+00 9.168991906557289795e+00 9.988912038119620362e+00 9.760689679204652691e+00 8.428340159536196197e+00 9.738569400325228997e+00
9.939403389645733000e+00 9.995859117777365910e+00 9.781406220457892431e+00 9.809946537347430606e+00 9.743503995357228220e+00 9.633391129661765362e+00 9.984325424658720749e+00 9.835855415771847632e+00 8.717055342712651367e+00 9.985472973872312252e+00
9.946749052775540889e+00 9.982929795204009693e+00 9.882994985022897083e+00 9.753103964743164767e+00 9.748431594313883508e+00 8.160972236761185883e+00 9.892174581801286948e+00 9.996509962672062599e+00 8.303857602829925355e+00 9.969825810881864925e+00
9.989650950286184994e+00 9.991494970784895457e+00 9.423103316708591137e+00 9.967874701312625874e+00 9.978693810910575834e+00 9.373492130190701488e+00 9.895589143548210842e+00 9.981073029972302280e+00 8.136021313972225499e+00 8.540059814748527600e+00
9.990917705895961731e+00 9.919936647260005458e+00 9.692462316410047407e+00 9.944600347381918226e+00 9.751324645492225329e+00 9.587495796784764934e+00 9.908266600156734327e+00 9.405258276012189000e+00 9.104411193535044688e+00 9.996430174505036348e+00
9.975290047197590937e+00 9.933407585384292915e+00 9.666082941574662968e+00 9.759486850728576357e+00 9.879733331743562275e+00 9.779128766706412179e+00 9.915444792855350187e+00 9.523788783104485844e+00 9.913180343059723398e+00 8.641314746178050399e+00
9.989310543307093226e+00 9.940650186137986566e+00 9.788336072361024875e+00 9.695208998052972760e+00 9.773911902059214896e+00 9.854769820879816677e+00 9.953246629510722698e+00 9.553956199309343589e+00 9.154292477857934429e+00 9.133894264916326833e+00
9.863553742263334811e+00 9.935087289954234180e+00 9.009525159397364646e+00 9.747894560960007837e+00 9.983142091417445130e+00 9.994207359027553750e+00 9.959795623665236519e+00 9.288284401961256265e+00 9.642239482706020937e+00 8.903217589051729774e+00
9.881308959261788871e+00 9.951386216915468097e+00 9.132329409983377388e+00 9.956862667231098030e+00 9.854774491234524092e+00 9.821586565121227963e+00 9.966325794784845371e+00 9.725275680052119398e+00 9.284209000296121062e+00 9.627399129407361755e+00
9.862224820755331578e+00 9.995737133901425153e+00 9.326703667143910081e+00 9.729207350508934482e+00 9.676792042971511520e+00 8.854619255778201747e+00 9.946405601816191933e+00 9.831348348337828114e+00 9.923887588763047773e+00 9.913862514767165734e+00
9.966761233546982623e+00 9.950876406806107966e+00 9.900890934492197815e+00 9.745914654401898858e+00 9.810176644038380189e+00 9.086443737152785971e+00 9.985802499057772508e+00 9.980799758815869893e+00 8.643843948461862325e+00 9.931012271491743704e+00
9.965880852316178817e+00 9.905602644485572483e+00 9.954388194844719706e+00 9.875096519622914570e+00 9.819300482488428017e+00 9.239958728813698841e+00 9.902712872737586380e+00 9.991739291454418748e+00 9.052136889363570305e+00 8.992900050717054228e+00
9.991114810375128386e+00 9.958364569772850672e+00 9.885840727566401753e+00 9.785931263932193147e+00 9.583564520055931624e+00 8.900030317912227318e+00 9.885807602745666500e+00 9.937447994697697240e+00 7.814311503034836903e+00 8.568442361187056378e+00
9.979448417808331584e+00 9.960149484754508009e+00 9.723336804690909219e+00 9.985503944783593155e+00 9.829252536758986025e+00 8.836218264157874813e+00 9.968280805519960097e+00 9.783404070213284953e+00 9.198643999545950578e+00 9.368089297909337532e+00
9.946973809325971416e+00 9.992985619674920272e+00 9.987683181744525740e+00 9.941951117082837186e+00 9.848586870706700580e+00 9.650769896292764827e+00 9.959605400232602435e+00 9.927873894973096469e+00 9.936799000861936904e+00 9.390032692473937459e+00
9.944417664224362241e+00 9.981973793903629044e+00 9.998964119589619060e+00 9.684503785090647909e+00 9.540772677587250783e+00 9.585892107618818159e+00 9.978082531157305368e+00 9.924551102683270898e+00 9.346554451883692494e+00 8.878155393605153378e+00
9.918754996662100254e+00 9.978651016679902952e+00 9.651992269338899533e+00 9.774354695101864721e+00 9.919410645584630259e+00 9.736924412479506685e+00 9.911259233151520576e+00 9.973938319465849744e+00 9.623959283305897117e+00 8.947986671677305992e+00
9.976171076005005744e+00 9.985425766773444067e+00 9.577353110890163279e+00 9.920641655088092037e+00 9.813240772839494142e+00 7.525224767716344410e+00 9.899273717274127193e+00 9.901158101249198040e+00 8.646141892044187927e+00 9.857741511636113785e+00
9.990381450340889202e+00 9.966304801789986456e+00 9.890749844887217535e+00 9.689813244980323148e+00 9.574602843849543632e+00 8.028581236187317671e+00 9.996061945648653690e+00 9.888432049406151947e+00 8.274007322409795862e+00 8.093283237660791940e+00
9.996866281523859143e+00 9.954469483723459078e+00 9.721329019621720136e+00 9.531590109707138936e+00 9.889517520362849368e+00 6.924365124518367054e+00 9.974568480442410845e+00 9.677561165728631565e+00 8.223523398394512185e+00 8.849207228654927704e+00
9.955373938520901689e+00 9.940611433858819623e+00 9.861327625223331950e+00 9.627676944650680468e+00 9.889655682506692358e+00 8.664952826778915096e+00 9.985352659708897960e+00 9.758074020980661345e+00 9.090746754124564788e+00 9.712118739534298939e+00
9.947654147258132795e+00 9.879330660162233713e+00 9.965983033527722412e+00 9.728379964476177477e+00 9.976695653989768431e+00 9.587930936180862673e+00 9.885090816595328178e+00 9.835291761458286430e+00 9.333653977300606641e+00 9.232779725466890852e+00
9.936475645839729864e+00 9.922551917211441364e+00 9.979464562614044354e+00 9.809695029585476789e+00 9.874237503322355280e+00 9.741723283061366701e+00 9.878135574788091233e+00 9.592122726998379534e+00 9.385268093521123234e+00 9.565067844274715014e+00
9.928046175819842389e+00 9.971730125034316217e+00 9.973036816102659685e+00 9.704375250669045272e+00 9.833130066080617127e+00 9.582612335590530606e+00 9.994910486322625687e+00 9.646014154722228895e+00 9.513892294211583334e+00 9.972696803729000692e+00
9.968482814857303254e+00 9.985869563487749900e+00 9.944502864244913809e+00 9.819767441801314334e+00 9.784856395194626799e+00 9.720696363345062707e+00 9.974089943146060122e+00 9.814125230113107889e+00 9.815629357449878967e+00 9.770558276976650802e+00
9.891606933973953630e+00 9.993595818775800055e+00 9.972059163187015685e+00 9.663939777796034747e+00 9.872770216622992479e+00 9.270391091182833776e+00 9.929713048500548922e+00 9.941696706372368908e+00 9.712205320221141136e+00 9.450674602540781066e+00
9.922285671458649148e+00 9.992353334528141673e+00 9.188316472293665882e+00 9.408448019344493929e+00 9.990315457027428181e+00 9.523801279675371489e+00 9.993374879663706523e+00 9.971064624145130395e+00 8.736749100391305589e+00 9.624912062213711650e+00
9.988593794530501668e+00 9.978952859072117931e+00 9.387423664378783172e+00 9.726283730839554664e+00 9.977001417867784383e+00 9.768104946021644253e+00 9.939179057391397620e+00 9.272326150568828140e+00 8.622964101697208505e+00 9.618178589178571158e+00
9.957141076320555229e+00 9.976120960857036479e+00 9.628511343662173871e+00 9.797714258581523339e+00 9.925766650028212013e+00 9.722551015680272357e+00 9.940351459539943590e+00 9.756036134043032604e+00 9.778494215057314420e+00 9.718142015117992472e+00
9.904378006891802144e+00 9.987322262946001672e+00 9.611071207944103634e+00 9.634151314736923766e+00 9.963909223163497586e+00 9.421594536188068858e+00 9.919974578844733770e+00 9.981948193983724238e+00 9.986768468283734990e+00 9.733808724625722775e+00
9.987721292727389510e+00 9.988206166115158879e+00 9.909471638016006168e+00 9.782008556660251486e+00 9.940747580163122876e+00 7.116321673195693087e+00 9.991863070968481253e+00 9.960248362068552908e+00 9.992786472105674278e+00 7.283844915243099294e+00
9.971634431444639901e+00 9.990212914020615287e+00 9.646854875287264264e+00 9.877507260830151736e+00 9.974641142881718991e+00 9.466127992863132334e+00 9.940424821336538486e+00 9.912205653600929978e+00 9.068758582378801947e+00 9.829031618866700626e+00
9.939217792568086907e+00 9.994702920842458482e+00 9.897687639105988922e+00 9.931650369957370827e+00 9.944006637764822187e+00 9.778739440068811462e+00 9.902531532558491278e+00 9.998722495531074728e+00 9.353137276708370251e+00 9.912961198873057711e+00
9.918033998808390095e+00 9.982877887243748916e+00 9.870627610324669732e+00 9.891366701816773244e+00 9.946543536871512714e+00 9.981154935798667083e+00 9.925671171760669154e+00 9.818174758662237878e+00 9.378294532804185124e+00 8.677256328407402464e+00
9.955713491793128256e+00 9.976687756991461598e+00 9.977251747684363181e+00 9.950989035462987076e+00 9.972383539483447024e+00 8.889529612060872665e+00 9.885212632005131894e+00 9.882667406583770742e+00 9.268348837521052985e+00 9.256774678709067672e+00
9.976143943825428906e+00 9.919193127880721050e+00 9.867339603757072197e+00 9.960975479712624647e+00 9.945528149973187126e+00 9.707840117003186720e+00 9.952896488813003373e+00 9.958624998852728893e+00 9.818946126946135777e+00 9.568332635105511130e+00
9.985505040716752490e+00 9.923542567820801352e+00 9.722403368157550574e+00 9.852586313103062210e+00 9.916532274848277595e+00 9.926613235494647469e+00 9.993485806006976446e+00 9.979568170189796916e+00 8.510425281019564636e+00 9.132006024408088507e+00
9.993462706631859760e+00 9.931480914383541858e+00 9.700634156258933771e+00 9.608302078596963725e+00 9.700723552066746080e+00 9.092019777026115079e+00 9.994843691291071863e+00 9.963155345089937498e+00 6.628496947470439160e+00 9.291439118049140689e+00
