log.prior	log.likelihood	log.likelihood.test.set
-1.512006279608055593e+04 -1.614994271510780891e+04 -2.614824437554884298e+03
-1.510213511561624000e+04 -1.615194189254722914e+04 -2.610794167321736495e+03
-1.511562855683939415e+04 -1.614993433377547262e+04 -2.612542203679721297e+03
-1.511899970249120452e+04 -1.615141249026163314e+04 -2.615774409090181507e+03
-1.511776455329245255e+04 -1.615888946214769749e+04 -2.614772159565474794e+03
-1.511248083963522549e+04 -1.615309883793540030e+04 -2.613878966223868701e+03
-1.513910426253965124e+04 -1.613960456438802248e+04 -2.614320515581003292e+03
-1.514358937036235511e+04 -1.615294159784432304e+04 -2.620748819660043409e+03
-1.514117639513937502e+04 -1.614641051204559699e+04 -2.618008782772868926e+03
-1.514630709086660499e+04 -1.614927650453760543e+04 -2.619964177065987769e+03
-1.515187868766704742e+04 -1.614717763403856588e+04 -2.610653100990333769e+03
-1.516292572540381298e+04 -1.614063965868272135e+04 -2.609949279749360812e+03
-1.517342137715291028e+04 -1.614350906344313262e+04 -2.621642694979800126e+03
-1.517450961683135756e+04 -1.614391660927597695e+04 -2.623450723915381786e+03
-1.516320472069830248e+04 -1.614308662744248795e+04 -2.616147339764385379e+03
-1.515092293476989289e+04 -1.614190142787486002e+04 -2.615280984522496965e+03
-1.515453971718545654e+04 -1.614710799334274088e+04 -2.610944032441397212e+03
-1.514510942454098586e+04 -1.613669065301365481e+04 -2.604362384865508830e+03
-1.515934657663031248e+04 -1.614536537170776683e+04 -2.605739511467288594e+03
-1.515155036210746766e+04 -1.615317598120702496e+04 -2.606197898488990631e+03
-1.516452879142867459e+04 -1.614783082163087056e+04 -2.608379422078616699e+03
-1.517812595301752663e+04 -1.615437551376016199e+04 -2.608421449048226805e+03
-1.516249817635082945e+04 -1.614533797020344355e+04 -2.609674900657806575e+03
-1.516355137267515420e+04 -1.614994096235213146e+04 -2.611179777365216069e+03
-1.517555223220831067e+04 -1.615565246173404739e+04 -2.608192199929114395e+03
-1.518389833341892881e+04 -1.615269055697697149e+04 -2.615393852410373711e+03
-1.517464154586533550e+04 -1.616210506990699832e+04 -2.614477034238030683e+03
-1.516462527754170151e+04 -1.616505346763650959e+04 -2.619410429109208508e+03
-1.516568153527409049e+04 -1.616172928239242174e+04 -2.615266549728831706e+03
-1.516348894050893432e+04 -1.616006183802172018e+04 -2.620538145019644162e+03
-1.515486523732676687e+04 -1.617071720228830600e+04 -2.625152253708819444e+03
-1.517051659203695999e+04 -1.616686401338113137e+04 -2.622157842504702330e+03
-1.518136488528084192e+04 -1.616323500926706765e+04 -2.612108737143739745e+03
-1.515889310591090907e+04 -1.616472775756916781e+04 -2.617554559406719818e+03
-1.514164465057017514e+04 -1.616960949713379159e+04 -2.622241725069789936e+03
-1.512704299937807264e+04 -1.616963612068712246e+04 -2.619702375319228395e+03
-1.514937015182443065e+04 -1.616347427423867157e+04 -2.618241040706298918e+03
-1.514455876553814960e+04 -1.616536890810884324e+04 -2.618108877613326058e+03
-1.511863428326934263e+04 -1.616238108660446414e+04 -2.619389716708368724e+03
-1.510254575932326588e+04 -1.616179861780105784e+04 -2.623706747304460350e+03
-1.509639328771680630e+04 -1.615239684995903553e+04 -2.619804272438338103e+03
-1.506866033421438988e+04 -1.614988522787944021e+04 -2.617529285967439591e+03
-1.507195640812336569e+04 -1.616311593223710224e+04 -2.619214928494109245e+03
-1.506337176133213143e+04 -1.616716618150085560e+04 -2.616906692831063538e+03
-1.507912864644792353e+04 -1.616344255424307448e+04 -2.618126789984295556e+03
-1.510436054695065468e+04 -1.617098265677096970e+04 -2.618153503453979738e+03
-1.510302257266165725e+04 -1.616957193850075600e+04 -2.621107688262888132e+03
-1.509884465428224394e+04 -1.615831408002778880e+04 -2.615408013687039329e+03
-1.508601358570554657e+04 -1.616369243905449002e+04 -2.617428995578833565e+03
-1.507644466109505629e+04 -1.616947506488728322e+04 -2.616417884337976830e+03
-1.507736130727634190e+04 -1.616753040219124159e+04 -2.619824798438990001e+03
-1.505473141124140056e+04 -1.616271515331774572e+04 -2.617631816352965870e+03
-1.505795837285297603e+04 -1.616326085830438751e+04 -2.614392180727817049e+03
-1.509228221075362308e+04 -1.615711741708153204e+04 -2.612821088585441430e+03
-1.509491611078319693e+04 -1.616215500537359185e+04 -2.617097050521649180e+03
-1.511022910037445763e+04 -1.614855855186854933e+04 -2.614836362426762662e+03
-1.514513085217090702e+04 -1.615400858426903687e+04 -2.612367792559166901e+03
-1.513734413440025855e+04 -1.614521041234522272e+04 -2.610582288618609255e+03
-1.511387285529056135e+04 -1.615156076409692105e+04 -2.608599498613193191e+03
-1.512657615797095968e+04 -1.615113172246404611e+04 -2.608479555688636992e+03
-1.513171437363463701e+04 -1.614286255854143019e+04 -2.614194392340901231e+03
-1.513093120360419925e+04 -1.613860377027371578e+04 -2.607909835725769881e+03
-1.513844108792270890e+04 -1.613960026453633327e+04 -2.610996624098589109e+03
-1.514215220328969917e+04 -1.614561600294160235e+04 -2.611385680948227218e+03
-1.513029005997256900e+04 -1.615069541770347678e+04 -2.610988021358527476e+03
-1.513872062373437620e+04 -1.616127645159909116e+04 -2.611408716053090757e+03
-1.514307849703640204e+04 -1.616676861074322005e+04 -2.610578186120253577e+03
-1.516047849043022325e+04 -1.616070218323793233e+04 -2.614202111621527365e+03
-1.513649171051510893e+04 -1.616534364859082598e+04 -2.608347086446378853e+03
-1.512778300488177047e+04 -1.616633064993437438e+04 -2.611456854592457148e+03
-1.515393709301800300e+04 -1.617239652223611301e+04 -2.607580940889341036e+03
-1.514844258893028746e+04 -1.617064821749107796e+04 -2.609142764887974863e+03
-1.514508592500783197e+04 -1.617414136426500954e+04 -2.604709753739752159e+03
-1.515251570883633212e+04 -1.616475198790657487e+04 -2.603829514400140397e+03
-1.512664779884016752e+04 -1.617371207293764019e+04 -2.604119263920107187e+03
-1.511540784705035730e+04 -1.615685768254757568e+04 -2.602257176080130648e+03
-1.511500569182916661e+04 -1.616373402389830517e+04 -2.603745200960114289e+03
-1.511098009156751868e+04 -1.617262917361479958e+04 -2.606393629573794442e+03
-1.512712718771420987e+04 -1.616156745567081634e+04 -2.598444188759755889e+03
-1.515454732334810251e+04 -1.615098454043660786e+04 -2.599600778771524801e+03
-1.515710463629550395e+04 -1.614135506525749588e+04 -2.598185550108156349e+03
-1.514678704474677215e+04 -1.614907585515145729e+04 -2.600751429233374893e+03
-1.518742405786639574e+04 -1.614710320765221331e+04 -2.598580798655485523e+03
-1.518691328829101440e+04 -1.614182687391600120e+04 -2.600754958604394233e+03
-1.517133726088636286e+04 -1.614426911125379593e+04 -2.597889794202259054e+03
-1.519332543704943964e+04 -1.613962645074827014e+04 -2.604236774039633474e+03
-1.518650364955660552e+04 -1.615042660692350182e+04 -2.605512264574158962e+03
-1.516244696118508364e+04 -1.613575635215908551e+04 -2.599835516514533083e+03
-1.519360332257231676e+04 -1.613999018732731565e+04 -2.603395140894877386e+03
-1.522040322802841911e+04 -1.614448372441113497e+04 -2.604019934657795602e+03
-1.520819328194463014e+04 -1.614684728770537913e+04 -2.601424141751740535e+03
-1.519296544249233557e+04 -1.614890541996793036e+04 -2.601510613021180234e+03
-1.520173178495131106e+04 -1.614498656174167627e+04 -2.602870041645804122e+03
-1.518147397594664108e+04 -1.614708436893215548e+04 -2.610641997835979964e+03
-1.518945343852334190e+04 -1.614289163859654036e+04 -2.605247826401810016e+03
-1.517661210988709718e+04 -1.613642724286621160e+04 -2.607679686813886292e+03
-1.516668272062702817e+04 -1.613154561637428196e+04 -2.600871929173275930e+03
-1.518286792012927981e+04 -1.613742626340451534e+04 -2.600483866635783670e+03
-1.516129180411133166e+04 -1.614237208613677467e+04 -2.602642448858364332e+03
-1.517260831066418541e+04 -1.613565787603991885e+04 -2.598076332043420280e+03
-1.515213170914817601e+04 -1.614611876665528325e+04 -2.600140231692019825e+03
-1.517390505175221551e+04 -1.614491403194145096e+04 -2.597521426384908409e+03
-1.517560367705474164e+04 -1.615089802887783117e+04 -2.601180720886169183e+03
-1.519358556440568645e+04 -1.614016844960456910e+04 -2.602346747850425345e+03
-1.518922398027494819e+04 -1.613852602595150165e+04 -2.598304082374873815e+03
-1.518570741681212894e+04 -1.613519635846716119e+04 -2.603646989706272507e+03
-1.516661555478567607e+04 -1.615613035455692079e+04 -2.612371685861686274e+03
-1.516640697515050852e+04 -1.614606409584672474e+04 -2.617412039984123112e+03
-1.515852847541020856e+04 -1.614473128109636673e+04 -2.616103845650414769e+03
-1.513817506693985888e+04 -1.614768919016130531e+04 -2.617627818003063567e+03
-1.513431907872703960e+04 -1.615182397726163981e+04 -2.616011961068061282e+03
-1.514219343780722556e+04 -1.615144232955558073e+04 -2.617457505215175843e+03
-1.511216687501306478e+04 -1.615964914124994539e+04 -2.617005428073574421e+03
-1.509347918988021047e+04 -1.614850376427420815e+04 -2.614729326722464521e+03
-1.511117099706870067e+04 -1.614197173559279690e+04 -2.616913237699986439e+03
-1.511309398742427220e+04 -1.614971673476215983e+04 -2.616470466325855796e+03
-1.511166183453628400e+04 -1.613955109570658715e+04 -2.615401604721823333e+03
-1.510673732674013263e+04 -1.614617465762064603e+04 -2.615626498932036156e+03
-1.513377982176864680e+04 -1.615390810644371231e+04 -2.616043164125134808e+03
-1.513401374549992397e+04 -1.614755620476607510e+04 -2.609158328153439470e+03
-1.512422619498291533e+04 -1.615014310247396861e+04 -2.613410394128092321e+03
-1.510997977044661275e+04 -1.615436075926031117e+04 -2.613277665228584283e+03
-1.512735448155029371e+04 -1.613465226626766344e+04 -2.608429424730322353e+03
-1.513674882205082213e+04 -1.613668303221355563e+04 -2.609446271525072916e+03
-1.512874616463295388e+04 -1.613945402927022587e+04 -2.607129886427387191e+03
-1.513647469526062741e+04 -1.614050525961475432e+04 -2.608547145513140094e+03
-1.513582352888987225e+04 -1.613053405831677810e+04 -2.605890662395989239e+03
-1.515789800611577812e+04 -1.612557329296991702e+04 -2.605120362982531788e+03
-1.516955751624948061e+04 -1.612495427603217468e+04 -2.608551711252018322e+03
-1.516995419571577440e+04 -1.612733999862705241e+04 -2.605087899492453744e+03
-1.515056805366558547e+04 -1.612822325238108533e+04 -2.603529953364555695e+03
-1.516231286551927769e+04 -1.612812975994314729e+04 -2.608646808306921230e+03
-1.515588139167735608e+04 -1.613557693551965531e+04 -2.604315715079999336e+03
-1.513550086468822883e+04 -1.614088387719543243e+04 -2.596932380731939247e+03
-1.514811065791036526e+04 -1.613963424531188866e+04 -2.593092154717150152e+03
-1.516246294116860372e+04 -1.615441905142488213e+04 -2.597293191583429234e+03
-1.516753138044578009e+04 -1.614428361753503123e+04 -2.600618990621779176e+03
-1.518887845326657953e+04 -1.614029784881096566e+04 -2.605902473518925490e+03
-1.517009155795866718e+04 -1.614796769591699922e+04 -2.601155491086897655e+03
-1.517941877433556692e+04 -1.614914154214504742e+04 -2.599832880139744248e+03
-1.518884779422397514e+04 -1.613969204200938475e+04 -2.599905114686766410e+03
-1.516328278277608479e+04 -1.614942961994501820e+04 -2.596041661483036933e+03
-1.515815589904043190e+04 -1.615062890682831858e+04 -2.596348943912847972e+03
-1.516057867832171905e+04 -1.615901481344935019e+04 -2.597479823676398610e+03
-1.518660267905744149e+04 -1.615635987933853357e+04 -2.596694449291192086e+03
-1.518583667524364682e+04 -1.616692541075282315e+04 -2.597490262720941246e+03
-1.518859037043619537e+04 -1.615778027915903840e+04 -2.600818433486228514e+03
-1.516306869093296700e+04 -1.615878508919419255e+04 -2.602737665039207513e+03
-1.516532465495046563e+04 -1.614980078435167525e+04 -2.604522508414166623e+03
-1.518120868571595383e+04 -1.614181616467053027e+04 -2.605700425907993576e+03
-1.518634776384067845e+04 -1.614420590517162782e+04 -2.607834160024448011e+03
-1.518957651280454775e+04 -1.615290206844120439e+04 -2.609862415103977582e+03
-1.518783670585341133e+04 -1.615196952408934885e+04 -2.612413988954528122e+03
-1.515843042705323387e+04 -1.615583980307301681e+04 -2.611451915124481275e+03
-1.512732938467273561e+04 -1.616009397297855503e+04 -2.601035040849255893e+03
-1.511312127591343233e+04 -1.616043100214902734e+04 -2.611744521382930998e+03
-1.512358098375019290e+04 -1.617311446806551612e+04 -2.616965832070605757e+03
-1.513610032211711950e+04 -1.616972911123892118e+04 -2.613703660110476449e+03
-1.513151376931582490e+04 -1.616601650628198149e+04 -2.611978095623383524e+03
-1.512143112122256935e+04 -1.616269797274175653e+04 -2.610890572717451505e+03
-1.512606753300566743e+04 -1.615553124420925633e+04 -2.608185003328588209e+03
-1.512956323752014941e+04 -1.615974219318573523e+04 -2.612182835186366447e+03
-1.511251662892201966e+04 -1.615921047449505568e+04 -2.608317823075639808e+03
-1.510360646763898694e+04 -1.616478452361514246e+04 -2.602619498497832865e+03
-1.512884393781923609e+04 -1.615536418860781669e+04 -2.602015896017890555e+03
-1.514446719019693592e+04 -1.616265977999124880e+04 -2.602769599706638019e+03
-1.512890688944078829e+04 -1.615760111028165556e+04 -2.597745423965271584e+03
-1.509982205470227746e+04 -1.615885780917912416e+04 -2.598162130054664431e+03
-1.510201239422532126e+04 -1.615796002495897665e+04 -2.607455975999141629e+03
-1.510390919846161523e+04 -1.615392722466315536e+04 -2.609039002634988719e+03
-1.511076150719067846e+04 -1.615371205919665954e+04 -2.609621046743860916e+03
-1.511240850215458340e+04 -1.615116458973139379e+04 -2.606991319721973014e+03
-1.511983204272799776e+04 -1.615907997224862265e+04 -2.612113903492684130e+03
-1.512212766599230417e+04 -1.614793854813378312e+04 -2.613396041948077254e+03
-1.513468455575936787e+04 -1.615290787819484831e+04 -2.608417441360089470e+03
-1.513260846474448408e+04 -1.614733370611891405e+04 -2.611209266930959529e+03
-1.513960878301646153e+04 -1.614405019508575970e+04 -2.606607992642153476e+03
-1.513783178148163279e+04 -1.614357532022630039e+04 -2.607111973755190775e+03
-1.512374262565111894e+04 -1.616729776799409046e+04 -2.606666109981833870e+03
-1.512727685628968720e+04 -1.615706111168941061e+04 -2.620109736525666449e+03
-1.512364300516848562e+04 -1.614677196838626696e+04 -2.620596431801864583e+03
-1.510081109414977982e+04 -1.615309799793758066e+04 -2.621662181317130944e+03
-1.509068948007189829e+04 -1.614717661115191004e+04 -2.626528290096466662e+03
-1.508031985797290690e+04 -1.616409898135537151e+04 -2.609746408467329729e+03
-1.507277827883670761e+04 -1.614149894326290814e+04 -2.609359428185685829e+03
-1.505796117232736469e+04 -1.613691913161044795e+04 -2.612001495205965966e+03
-1.505546007040203222e+04 -1.613925197045666209e+04 -2.608314350167216617e+03
-1.504535460588761634e+04 -1.613762450218565755e+04 -2.611336861119973037e+03
-1.504618781921948357e+04 -1.613517734050452600e+04 -2.619075524405189753e+03
-1.507307470866003132e+04 -1.613877520942924457e+04 -2.623270028195253872e+03
-1.506692938185533785e+04 -1.614180298446182496e+04 -2.616762974719743397e+03
-1.504417929362567156e+04 -1.614390856461744625e+04 -2.613701947935637236e+03
-1.505592908847850231e+04 -1.614797384185504779e+04 -2.611392905979273110e+03
-1.503419159113550086e+04 -1.614084563471149704e+04 -2.616210855057415756e+03
-1.500220424391672350e+04 -1.615442654639537068e+04 -2.624172474162868184e+03
-1.499686824859264743e+04 -1.615005880595094095e+04 -2.622697237868850152e+03
-1.498036357339703682e+04 -1.614897820046129345e+04 -2.625296214099271765e+03
-1.497911920104872661e+04 -1.614582897007340398e+04 -2.620775561589608060e+03
-1.500048567136946986e+04 -1.613703980068178862e+04 -2.622078432494925892e+03
-1.498790281204733947e+04 -1.614171710917528799e+04 -2.622735065982182732e+03
-1.497807321582005352e+04 -1.614429297187942575e+04 -2.624482269040911888e+03
-1.497113120977651124e+04 -1.614252559516292058e+04 -2.614143396465282876e+03
-1.497763636125207813e+04 -1.613853838061972783e+04 -2.617566705699201520e+03
-1.498556268266223924e+04 -1.615500082295319044e+04 -2.617580709328470675e+03
-1.497495229950066641e+04 -1.614573039556602271e+04 -2.617127840482479769e+03
-1.497519622040190552e+04 -1.615599619582934247e+04 -2.623016099668345760e+03
-1.497379523001098278e+04 -1.615129815399771360e+04 -2.619166347088149450e+03
-1.497454292699790676e+04 -1.614656664863808692e+04 -2.619334563801688091e+03
-1.498958236425377254e+04 -1.614321339369687848e+04 -2.618098141258123178e+03
-1.498715935056511807e+04 -1.614760553723751764e+04 -2.621044480085288342e+03
-1.496901916877437543e+04 -1.615668286597342922e+04 -2.619814606410473516e+03
-1.495106367504854097e+04 -1.615730519981053658e+04 -2.621416781412491673e+03
-1.494043796119557373e+04 -1.615545087847243667e+04 -2.622157981633515647e+03
-1.493505354567553150e+04 -1.616009853044825104e+04 -2.625908236864560422e+03
-1.494057327880557932e+04 -1.614839462747921607e+04 -2.623623536633065669e+03
-1.497109239468055421e+04 -1.614636118997662379e+04 -2.623523580730222875e+03
-1.497742615938863673e+04 -1.616455192758054363e+04 -2.626083228765955027e+03
-1.501272278018756879e+04 -1.614473436845801916e+04 -2.622408541698740009e+03
-1.498294539090910075e+04 -1.613840965130674158e+04 -2.618655252858613039e+03
-1.499208144716535571e+04 -1.613961306831068396e+04 -2.621726077849631565e+03
-1.500130550962558300e+04 -1.613039646796531451e+04 -2.620313101909557645e+03
-1.498882223410410734e+04 -1.614117563997108300e+04 -2.621536850248676274e+03
-1.497275505676389548e+04 -1.615561037203213164e+04 -2.625558023514010074e+03
-1.495818508626407129e+04 -1.615021456508503616e+04 -2.624644021393373805e+03
-1.499225197977951939e+04 -1.613710458912429203e+04 -2.622279116103460638e+03
-1.500354253366748708e+04 -1.613779658381077206e+04 -2.623647266986625709e+03
-1.501144870453295516e+04 -1.614095890875503392e+04 -2.616125893068404366e+03
-1.502045236560457124e+04 -1.614034450850837857e+04 -2.617022004377503436e+03
-1.504271055423759026e+04 -1.613280055950475980e+04 -2.616469222664503832e+03
-1.505321157638634941e+04 -1.613245763516155785e+04 -2.613287700967295677e+03
-1.503013906354938990e+04 -1.613817613835187149e+04 -2.611647566840797026e+03
-1.501412320171300598e+04 -1.614341071162529988e+04 -2.615984678135120248e+03
-1.503397951278512119e+04 -1.614271715047169346e+04 -2.613258360841991362e+03
-1.504826056978246197e+04 -1.614226778792468031e+04 -2.616594650541635019e+03
-1.505965886161859089e+04 -1.613832877730795735e+04 -2.616212153953047164e+03
-1.506593394448600884e+04 -1.614415757894751187e+04 -2.615919805103311774e+03
-1.508321018167891634e+04 -1.614293129017410683e+04 -2.614320192323794799e+03
-1.509898830283358802e+04 -1.614868281782642771e+04 -2.611594947729673095e+03
-1.507338506811199295e+04 -1.614833407712215921e+04 -2.612374847514880003e+03
-1.508104081429783218e+04 -1.614899782548495386e+04 -2.611633926548003274e+03
-1.507426659843151356e+04 -1.613603278584861073e+04 -2.612485267547731382e+03
-1.506880550718551603e+04 -1.614461087032764590e+04 -2.616661396464055088e+03
-1.507239948483696571e+04 -1.613935968516651701e+04 -2.614784670211181037e+03
-1.507313652739871395e+04 -1.615487519267331299e+04 -2.617495903408650975e+03
-1.509852991861822193e+04 -1.614042952494282872e+04 -2.611586878466321195e+03
-1.510611822154375113e+04 -1.613617240273739299e+04 -2.609413538085734672e+03
-1.510484590769829811e+04 -1.613876952276623342e+04 -2.613187803183173855e+03
-1.511165721631538327e+04 -1.614288306866357743e+04 -2.610687324010011253e+03
-1.510713566654025817e+04 -1.615343926154963083e+04 -2.608228206883894018e+03
-1.510860984523433581e+04 -1.614631816854182580e+04 -2.608435083257516908e+03
-1.514535127734897105e+04 -1.613787164319389922e+04 -2.609220998403724479e+03
-1.514604247520900390e+04 -1.613861419444446437e+04 -2.608966741860691855e+03
-1.512488598265659675e+04 -1.614364223459435379e+04 -2.609887985768405542e+03
-1.511140569533532289e+04 -1.614773393857294104e+04 -2.613294677643391879e+03
-1.512658314391754720e+04 -1.615308474790333275e+04 -2.622978376746903450e+03
-1.514192555535942483e+04 -1.614282997029212856e+04 -2.617022797769170666e+03
-1.512543047626701264e+04 -1.613901192156414254e+04 -2.613175324653993812e+03
-1.512778613596799914e+04 -1.614311770813959083e+04 -2.613385455658550200e+03
-1.513902942112150959e+04 -1.613974485300448032e+04 -2.617808068085773357e+03
-1.514580585785884068e+04 -1.614445957130411989e+04 -2.612707846185419385e+03
-1.520015689542459404e+04 -1.614310271121019468e+04 -2.614208891275629412e+03
-1.518764185117692432e+04 -1.615337893372682811e+04 -2.622577444106153052e+03
-1.518489925505303472e+04 -1.614095150271583952e+04 -2.614843526664217279e+03
-1.518058224625725597e+04 -1.614547736930837527e+04 -2.614408138597863854e+03
-1.521360838172028707e+04 -1.614178240378787814e+04 -2.614048064506749597e+03
-1.522121883956933380e+04 -1.614368672608534689e+04 -2.614570378280413479e+03
-1.524226751862841047e+04 -1.614661624834695613e+04 -2.619343685111534796e+03
-1.521349404719215636e+04 -1.615797548255000947e+04 -2.613513516897952286e+03
-1.519516512330191836e+04 -1.615370124643975214e+04 -2.620130323453106939e+03
-1.518952967445854301e+04 -1.614542522343895689e+04 -2.614605462931259808e+03
-1.518236104568157134e+04 -1.613744843623248380e+04 -2.613207903244333465e+03
-1.519562375894154502e+04 -1.614319045167387230e+04 -2.615228210725952977e+03
-1.521800035023665987e+04 -1.613797906555306326e+04 -2.611177587632939321e+03
-1.519504492429227321e+04 -1.614088147367824058e+04 -2.611681083615265379e+03
-1.518800398320074601e+04 -1.615206711941299727e+04 -2.611695303203216099e+03
-1.517923798419400009e+04 -1.614637972473010996e+04 -2.610109251947188568e+03
-1.518532703746749212e+04 -1.614303571084299983e+04 -2.610176554354474320e+03
-1.515899561005930445e+04 -1.615315040151039102e+04 -2.610898282607043257e+03
-1.518086335261389650e+04 -1.614443187071030115e+04 -2.609905480832366266e+03
-1.515344340770808230e+04 -1.615343280405209225e+04 -2.612744594668903119e+03
-1.515597987807239406e+04 -1.614946963572828645e+04 -2.609915748874094788e+03
-1.517999643432857556e+04 -1.613811410756478654e+04 -2.611432881403720330e+03
-1.520075547731930965e+04 -1.613743983566609495e+04 -2.612071492942342502e+03
-1.519361392016599348e+04 -1.614355288992758506e+04 -2.614958114384098280e+03
-1.519501738037660471e+04 -1.614002124401553738e+04 -2.611803023759799544e+03
-1.521099211109552198e+04 -1.614321370440496685e+04 -2.615360657750802147e+03
-1.519473196764582462e+04 -1.614829227026857370e+04 -2.616284144390568144e+03
-1.521011458391256747e+04 -1.614911582705836918e+04 -2.616819424299701041e+03
-1.520897501714628743e+04 -1.615330639147518741e+04 -2.619070301300816027e+03
-1.520047231920721788e+04 -1.615778626804604028e+04 -2.618192113367786988e+03
-1.521377299863725420e+04 -1.615751121766613142e+04 -2.616152701744877959e+03
-1.522820576869907018e+04 -1.616203051391187910e+04 -2.621024400841543866e+03
-1.523592631826515208e+04 -1.615241760135133154e+04 -2.617979667903722202e+03
-1.522543591848044889e+04 -1.616501184112311421e+04 -2.619756470378045378e+03
-1.521987691567372894e+04 -1.614913528869627407e+04 -2.616286302491419519e+03
-1.521785761842577813e+04 -1.615265275500409007e+04 -2.615242338260475663e+03
-1.521057608797206558e+04 -1.615577381082356442e+04 -2.619896008903397615e+03
-1.519716169825817633e+04 -1.616014931331455955e+04 -2.615541031761827071e+03
-1.517545184959104699e+04 -1.615145504147259453e+04 -2.614423351525973885e+03
-1.515614666733055856e+04 -1.615607160310454128e+04 -2.612435068090615914e+03
-1.515742968369088521e+04 -1.616506032648140899e+04 -2.611663362203480574e+03
-1.517756375413874230e+04 -1.615305557185540601e+04 -2.612578211512168309e+03
-1.515459080441504011e+04 -1.614775769622990811e+04 -2.612554926487738612e+03
-1.516500775672922464e+04 -1.613197843044155888e+04 -2.610702798233420253e+03
-1.516439369072346199e+04 -1.613549231803945258e+04 -2.611741412984297767e+03
-1.513896440878936664e+04 -1.614408168575008676e+04 -2.612285096181172776e+03
-1.512353757892231079e+04 -1.614631043182522262e+04 -2.611179813654084683e+03
-1.512857297131094492e+04 -1.615100701850200130e+04 -2.608013862887325104e+03
-1.512658671850957762e+04 -1.615931062971293431e+04 -2.606730193686885286e+03
-1.513489842182655229e+04 -1.615304735039718980e+04 -2.607951430123253886e+03
-1.513102044681326515e+04 -1.615073841250636542e+04 -2.613120141465294182e+03
-1.511616101041539150e+04 -1.616184884802700799e+04 -2.614052543964747201e+03
-1.511903799290151255e+04 -1.614334212316807498e+04 -2.603524401654656231e+03
-1.511020536678114695e+04 -1.614970879254413921e+04 -2.602258329892312304e+03
-1.513986504541424983e+04 -1.614252751772025658e+04 -2.602713477427113503e+03
-1.511097529400705207e+04 -1.615630456359980781e+04 -2.602626470200278163e+03
-1.510181186950019401e+04 -1.614361242270698131e+04 -2.589021282447950853e+03
-1.512830213982216264e+04 -1.614278432395471100e+04 -2.590522249754948916e+03
-1.513670185651537031e+04 -1.614902522387085628e+04 -2.590599115189396798e+03
-1.511414438074889767e+04 -1.614859694366188160e+04 -2.595293627241508602e+03
-1.512703172392607667e+04 -1.613532441321515944e+04 -2.599814106573838671e+03
-1.511546772490052899e+04 -1.614429609935772169e+04 -2.603358562763953159e+03
-1.512992372234679351e+04 -1.612792114605454481e+04 -2.594103279193351227e+03
-1.510511026533130098e+04 -1.613938120769520901e+04 -2.603264217318320789e+03
-1.510420203072215736e+04 -1.614681946984024398e+04 -2.601208419476989093e+03
-1.509207977945909442e+04 -1.615280282487119985e+04 -2.602286012353932165e+03
-1.507414754512850959e+04 -1.614741362244097581e+04 -2.601204993560009825e+03
-1.507742165146340994e+04 -1.616021887832820357e+04 -2.599093718970657392e+03
-1.508329431368101723e+04 -1.615914228548705432e+04 -2.605467629892674267e+03
-1.508930882844731241e+04 -1.615759611182336630e+04 -2.605251903565925204e+03
-1.509357968196160436e+04 -1.615235609912666405e+04 -2.604280097989950718e+03
-1.507708835426590304e+04 -1.615880958074384398e+04 -2.603345989507502509e+03
-1.507797002048019385e+04 -1.615674266495982192e+04 -2.601961349232229622e+03
-1.508279195115219045e+04 -1.615029127192865781e+04 -2.601561138054807088e+03
-1.508172265033079748e+04 -1.615452431809525842e+04 -2.596380562767400988e+03
-1.509893137192134418e+04 -1.615339817790858069e+04 -2.603636592282059155e+03
-1.513715220340398082e+04 -1.615526744648868043e+04 -2.604851051154704237e+03
-1.511731242385076257e+04 -1.615469071778688885e+04 -2.603960425099206532e+03
-1.512617501971583079e+04 -1.615623651442593837e+04 -2.606734505896081373e+03
-1.512284737545663484e+04 -1.614775769182642944e+04 -2.604915477120922333e+03
-1.510783628159914406e+04 -1.615381015464699522e+04 -2.602658294189257958e+03
-1.512334268915888424e+04 -1.614872259920889701e+04 -2.600524296714196225e+03
-1.510979325357264679e+04 -1.615138388865136585e+04 -2.603701269739521649e+03
-1.512460579981050796e+04 -1.614863129929928618e+04 -2.606297015346765875e+03
-1.513220822664870320e+04 -1.614900060078128445e+04 -2.607099664275226587e+03
-1.512844554951522514e+04 -1.615571547587994428e+04 -2.611353545202318401e+03
-1.514009070252367928e+04 -1.615565792997306562e+04 -2.607036654715292570e+03
-1.515172492977272123e+04 -1.614814279080634878e+04 -2.605394349726523160e+03
-1.515170637205555067e+04 -1.614625716649726019e+04 -2.603932847783042689e+03
-1.514912521454773560e+04 -1.616059657814437378e+04 -2.610247820418784613e+03
-1.513283451300422530e+04 -1.615699640203975468e+04 -2.609659290174419766e+03
-1.510045816994939378e+04 -1.615844213648602999e+04 -2.607164818179460781e+03
-1.507629782816684747e+04 -1.616302457767304804e+04 -2.608046701926573860e+03
-1.506617684419482975e+04 -1.616014633278261499e+04 -2.607940742734983814e+03
-1.507200271731747671e+04 -1.616794362878069296e+04 -2.607272986662291260e+03
-1.509230366001484617e+04 -1.616032462308270624e+04 -2.606955823992197566e+03
-1.508997964044038235e+04 -1.615995104109858949e+04 -2.605709752681491409e+03
-1.510373030116939481e+04 -1.615191102154622786e+04 -2.604507145247380322e+03
