word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	word.concentration.10	word.concentration.11	word.concentration.12	
9.921613297623236960e+00 9.831266695161012592e+00 9.825683957376014632e+00 8.526795722859578319e+00 9.389318177053347370e+00 9.818269198319320878e+00 8.282577995471925192e+00 9.908018629440588754e+00 9.684557702975206794e+00 9.995548824830457590e+00 9.844329342576852326e+00 6.955324466445782505e+00
9.866441926663556572e+00 9.626818095408269826e+00 9.586518808341221387e+00 9.207842191588527569e+00 9.442789534679878471e+00 9.994188727747504331e+00 6.926873498704862797e+00 9.915399656999744238e+00 9.818800440867093471e+00 8.266528805548082559e+00 9.808271850308392104e+00 8.062541358573652062e+00
9.815807476887655980e+00 9.928650256072984348e+00 9.576736621585903109e+00 8.109606577676963468e+00 9.723017434539666937e+00 9.650845180325575257e+00 8.811836331094729857e+00 9.687421694861388488e+00 9.674193829538298317e+00 9.571599074455633627e+00 9.934825578916083089e+00 9.572985304824284114e+00
9.902486871789204059e+00 9.864433803874229412e+00 9.821025235247329732e+00 8.787267567701158910e+00 9.888213083615495336e+00 9.953773409446680986e+00 6.990101911368867604e+00 9.439760560092137709e+00 9.702990557408634587e+00 8.151710009016229108e+00 9.985871662998526688e+00 9.526258133502119918e+00
9.915124291326685935e+00 9.772463109512932178e+00 9.724697961530157642e+00 9.107122054924721155e+00 9.838860872257940926e+00 9.893622757647394295e+00 6.152584475090036698e+00 9.136837171426567039e+00 9.860056847318174889e+00 8.599357212867925426e+00 9.947878309497442118e+00 8.695830356331638811e+00
9.970920101592151141e+00 9.856405674378267534e+00 9.538030847318516692e+00 9.546383114065083220e+00 9.870631515157054281e+00 9.800550145373614797e+00 9.475670459255798761e+00 9.478296375426662479e+00 9.630658398084213090e+00 9.659284162674071084e+00 9.880376917816114712e+00 8.482716841287526677e+00
9.957732674231680292e+00 9.793350824269657195e+00 9.810631400882844133e+00 9.998589400150521556e+00 9.896219663147874712e+00 9.879312567765362374e+00 9.420022638762823419e+00 9.893543965871153034e+00 9.500005600132732653e+00 9.634279770920592512e+00 9.992111509155755300e+00 8.543460905452597842e+00
9.958267307693901671e+00 9.852259035032384205e+00 9.953008405677653769e+00 8.319316463219923463e+00 9.663570379747222105e+00 9.929424582108737241e+00 8.540055843270605962e+00 9.927424205572959792e+00 9.776211495914520100e+00 9.733440164953474749e+00 9.365113894314433196e+00 9.026345820850217194e+00
9.960965533066707067e+00 9.964658407392750661e+00 9.890764363802057701e+00 8.162738041794213473e+00 9.649671763501414645e+00 9.869388088778775270e+00 8.855534989610847063e+00 9.880797537527879371e+00 9.813823935306201562e+00 9.565189183616425339e+00 9.699773338964439162e+00 8.853673969298890611e+00
9.942325630934819358e+00 9.940488754450779396e+00 9.972624538411501760e+00 8.272791523145404113e+00 9.924268315546978414e+00 9.803145606997814454e+00 8.599256309906643025e+00 9.773429125493805714e+00 9.216269843400398898e+00 9.403763641890858338e+00 9.220211198422241239e+00 9.354635767277079239e+00
9.954929085303882985e+00 9.958841786496446247e+00 9.956612884466441216e+00 9.741791616015238020e+00 9.287778524341220532e+00 9.989406239871531312e+00 9.258570510517857954e+00 9.931923525796211294e+00 9.869259868666677704e+00 8.803107410910865127e+00 9.769190048619423195e+00 6.563727496723059218e+00
9.965271529073300272e+00 9.980659081703180391e+00 9.895536507380318980e+00 9.384505540388213163e+00 9.300532093820137902e+00 9.915852953434772132e+00 9.136754078560521464e+00 9.736310769672920529e+00 9.783842667869986798e+00 8.273171829677824718e+00 9.826800319782163839e+00 6.863742923645286709e+00
9.951973966467409838e+00 9.944913890643778842e+00 9.642039918756815098e+00 8.953561653730465864e+00 8.985901291736073659e+00 9.823501286297528168e+00 9.814995612510971412e+00 9.837657383119932319e+00 9.769235224287989183e+00 8.817605566819786134e+00 9.753298899299792879e+00 9.846846434197420450e+00
9.914935149652500002e+00 9.923162177233724179e+00 9.731257218344984139e+00 9.551548612396839388e+00 8.944655375934916108e+00 9.905981209140346522e+00 9.817390474927037758e+00 9.920070782485373329e+00 8.907990105342756593e+00 9.274473696991469396e+00 9.788342915838196490e+00 8.612207834600843270e+00
9.929416937820976230e+00 9.977348890219587929e+00 9.826850363577788627e+00 8.166636770104565457e+00 9.086920376457245041e+00 9.602333536842941442e+00 8.849234129119546211e+00 9.810579378445517307e+00 9.621051046982918464e+00 9.170285118633065835e+00 9.977857329751907756e+00 9.035478077645436201e+00
9.858224957354561724e+00 9.962096704682130266e+00 9.940726010814017854e+00 8.340405186902124512e+00 9.432213320753414010e+00 9.606012455403819317e+00 7.923076709924178118e+00 9.915753029425676601e+00 9.418586767035780127e+00 9.014589684547992476e+00 9.815469094700684849e+00 9.263817010261135465e+00
9.925782899135688453e+00 9.731294927933159755e+00 9.961563256307540470e+00 9.092813237982184660e+00 9.877104924537407626e+00 9.720882395781165641e+00 9.574622217982659222e+00 9.885458169653238869e+00 9.252282280647250445e+00 8.929539012654386099e+00 9.915302998151597436e+00 9.667957192897716823e+00
9.923293117056921631e+00 9.807467356666782266e+00 9.689787310085579364e+00 9.973004867468445056e+00 9.837655980344747420e+00 9.787583584220952204e+00 7.268641113154121314e+00 9.836738083401931121e+00 9.925834724501992667e+00 9.449095517646465936e+00 9.780405727474102306e+00 8.120536598409621831e+00
9.971683836030031500e+00 9.823438706505182694e+00 9.602895613542997921e+00 9.986015651022787765e+00 9.794986880752135860e+00 9.837675852842847846e+00 6.119650580917556759e+00 9.825009491366824221e+00 9.863417130124007670e+00 9.653072283117996477e+00 9.758674446919656020e+00 9.083281385572512079e+00
9.987391484761495519e+00 9.863276302585591182e+00 9.128369631326185285e+00 6.307793455815025041e+00 9.500572954628839994e+00 9.626671607817227638e+00 8.186964496375608746e+00 9.870569887690212596e+00 9.557366784514094604e+00 9.965380618951538594e+00 9.857737306076764128e+00 6.886662731786027614e+00
9.901853143928972756e+00 9.980265856039759242e+00 9.882516881781247875e+00 7.901187526672080352e+00 9.973540404250142544e+00 9.979383730431672817e+00 8.466176705890182674e+00 9.133671370391359901e+00 9.599967921093103485e+00 8.992408553368861135e+00 9.832235327285905768e+00 6.325011331983874996e+00
9.967684474332468625e+00 9.882410528107708814e+00 9.882490464771342076e+00 8.851391672159397928e+00 9.868624660306890561e+00 9.923145248586918044e+00 7.364907573894119430e+00 9.072424533244577205e+00 9.367067922342791064e+00 9.059270093788381217e+00 9.973435495870852208e+00 9.976285256101352417e+00
9.999715633851304020e+00 9.818860669279544595e+00 9.846804882473188414e+00 6.091868811549397300e+00 9.614584397602472521e+00 9.928125761589653209e+00 8.734248509117964687e+00 9.942247210701554039e+00 9.897830842566762044e+00 9.186981813361166260e+00 9.961224792006243334e+00 9.080551728382573629e+00
9.946957229246663701e+00 9.949103161137724527e+00 9.943992795734180490e+00 6.766803981887092867e+00 9.696655474073478942e+00 9.849459297177601158e+00 9.278041472964652314e+00 9.682489602614364088e+00 9.392125195864855058e+00 8.311723256157659279e+00 9.890961300712596938e+00 9.244817252510943106e+00
9.955421460114372678e+00 9.947479979148335261e+00 9.965409850721258067e+00 6.474628089826898858e+00 9.988807184309234088e+00 9.891121855926368056e+00 7.056636369093865824e+00 9.757438824414084166e+00 8.424123326701613124e+00 9.692667729364778495e+00 9.709624950218540107e+00 9.807644070309763151e+00
9.978159354274788839e+00 9.827564827754079246e+00 9.208391727018499395e+00 7.076997802056355091e+00 9.824180862744539056e+00 9.999748113505640745e+00 9.218443680231850124e+00 9.963832807199860753e+00 9.159080962001254989e+00 9.748631892381938613e+00 9.688056386616732851e+00 8.894458964064668294e+00
9.894527304817213320e+00 9.873918817118585878e+00 9.593321904698713709e+00 7.125523893850844281e+00 9.936548715878085858e+00 9.987810970662895471e+00 8.805478561931080250e+00 9.996663628449097061e+00 9.733185228281964640e+00 9.877126594047760832e+00 9.915530950586786574e+00 8.937273154869492586e+00
9.961124789810032354e+00 9.873868929874019429e+00 9.926576503251414607e+00 6.455822330960761413e+00 9.669204799770481529e+00 9.591010719109000604e+00 9.061057884541225960e+00 8.235283390904985623e+00 9.705718770189566413e+00 9.921806124856388465e+00 9.182212535629824757e+00 7.861213129712829151e+00
9.917097013272893946e+00 9.815541264700804902e+00 9.327607845702466705e+00 9.743478766335439190e+00 9.954544559622357625e+00 9.552111375352239975e+00 8.960497602601991574e+00 8.152504095041335219e+00 9.667029617851605749e+00 9.612785096272071783e+00 9.410895436496364397e+00 8.012591790577340944e+00
9.960465531431507813e+00 9.969484382118654509e+00 9.215405516873984126e+00 9.791356679352684722e+00 9.976143141525827929e+00 9.973699980943848686e+00 9.133939055871008961e+00 8.949124239330229713e+00 9.910635145745084529e+00 9.545554870887738019e+00 9.558299147901202275e+00 7.520268558357146915e+00
9.998115746530181980e+00 9.868735677754118640e+00 9.992655802803405152e+00 9.248824069251710966e+00 9.858385051982983427e+00 9.795098486666445226e+00 9.619199998282457642e+00 9.996496532384245626e+00 9.656423244945820272e+00 9.563793008525754757e+00 9.541369964361194889e+00 8.596993528917694860e+00
9.990519003047502622e+00 9.874781543261461181e+00 9.679740403326565712e+00 7.515721277819938706e+00 9.928284639035963366e+00 9.848589896008261846e+00 9.631682025662854585e+00 9.961030493327417190e+00 9.915792244563430557e+00 7.788028639769247974e+00 9.692443654144174303e+00 8.462199488954730953e+00
9.991261229364534202e+00 9.824312491479222587e+00 9.945275896189473386e+00 8.760941644691802921e+00 9.878387343435974799e+00 9.972380790883995871e+00 9.359142311195453701e+00 9.878508542104897927e+00 9.421076974632054402e+00 8.688111306531570932e+00 9.644770093080001772e+00 8.717076129864283374e+00
9.985994131982524280e+00 9.984257964049197298e+00 9.900866474385610516e+00 9.412038283276185524e+00 9.982677016988800389e+00 9.826063334056305720e+00 9.566883675072991977e+00 9.898843277844603605e+00 9.711384587522454481e+00 8.293195125491799047e+00 9.612963127454580814e+00 7.326035821752084232e+00
9.990996257797046809e+00 9.860436134879829950e+00 9.998334079591122858e+00 8.916616845939204339e+00 9.991960165196532628e+00 9.885765185657302112e+00 7.893818251762324323e+00 9.828105154838228330e+00 9.793651821309081740e+00 8.374559990743344784e+00 9.804130230887643904e+00 8.771147237504154148e+00
9.999079693280771508e+00 9.873315812475961906e+00 9.893734335900273180e+00 9.085631697158033759e+00 9.966626035764724278e+00 9.770357200158580113e+00 9.293144147715416636e+00 9.995167566580011709e+00 9.995932865455893435e+00 9.127737078791534842e+00 9.906329262103442446e+00 9.464495339099428861e+00
9.726090071292768258e+00 9.776154229491464065e+00 9.647069821838019976e+00 7.933658919773495022e+00 9.988741736416679728e+00 9.948189945635826703e+00 6.347289548081746169e+00 9.933287919074338390e+00 9.857094218902751948e+00 8.831758301835057168e+00 9.325116722163921068e+00 9.902653644777601016e+00
9.903645856544970982e+00 9.864903155126919287e+00 9.980466497751903532e+00 9.878340466550129761e+00 9.752505447399952843e+00 9.955154232926732405e+00 8.416442271602708303e+00 9.375666958276488216e+00 9.860164794158878365e+00 7.944645980374978933e+00 9.251698278172009182e+00 8.948917157922727128e+00
9.863139247977183999e+00 9.949310379937529092e+00 9.654032180705744537e+00 9.906302050997657815e+00 9.915308434617134736e+00 9.674877143138331803e+00 8.200724989238912244e+00 9.364338376523775764e+00 9.652729474848422697e+00 9.865022484822098647e+00 8.897800997160494774e+00 9.816573100387225637e+00
9.669388150596185838e+00 9.961159725361566686e+00 9.636771254882813054e+00 7.032657687325214013e+00 9.904214668289069934e+00 9.969407648965312063e+00 7.983513870074530061e+00 9.547552615986596436e+00 9.752921827790343556e+00 9.801521202408784106e+00 9.861416245851804874e+00 9.624773395063680681e+00
9.637594727569085862e+00 9.761564359126513324e+00 8.405830332764573143e+00 8.803016434501047982e+00 9.862641103850240398e+00 9.991969287932430888e+00 9.363564627195824386e+00 8.472363017373607974e+00 9.974865369521941361e+00 9.374137109634567366e+00 9.926851874602766301e+00 9.027464109915046109e+00
9.997257865891951312e+00 9.875337991353568157e+00 9.496945751520089019e+00 8.423844102654875599e+00 9.451392403222218519e+00 9.916623498620415589e+00 8.358724006773023518e+00 9.936428896236913388e+00 9.662147648703632186e+00 9.065616721487421259e+00 9.816897530259694804e+00 7.812157813835311160e+00
9.957824871735935446e+00 9.824561710167008854e+00 9.720679094915372076e+00 9.330450358827455659e+00 9.475471218531358986e+00 9.914914493197871437e+00 9.832946511554242264e+00 9.807223587738707948e+00 9.622836615563645779e+00 9.698765024228780618e+00 9.588702080274581263e+00 7.746547324330583351e+00
9.981080913599527094e+00 9.826021141573969331e+00 9.717715880118454663e+00 8.164400843443933908e+00 9.679576811968592764e+00 9.830631389200698678e+00 9.303799333822992068e+00 9.791923256520577823e+00 9.239155372914325426e+00 9.908981153949476095e+00 9.960434240778576864e+00 8.562327312727552098e+00
9.927536288957508503e+00 9.745230754573581677e+00 9.561372157141674322e+00 8.372845836216006532e+00 9.664580013466732566e+00 9.891651715521714294e+00 9.200898717307438801e+00 9.925518152741634736e+00 9.880104403527397494e+00 9.109696919327426201e+00 9.201115386915244443e+00 7.269728118112907644e+00
9.911040129571468071e+00 9.535195071004034517e+00 9.599211692189438594e+00 8.566748530654482607e+00 9.632426537098309538e+00 9.863566943001742970e+00 9.854464577230203304e+00 9.427903459664150887e+00 9.580491132150596556e+00 9.588537022050809711e+00 9.926379371759139758e+00 7.223885555279548676e+00
9.974402471773643697e+00 9.997210386860560405e+00 9.830687179541058640e+00 7.246486729990873066e+00 9.972862872950276625e+00 9.934079276150201920e+00 8.790428262831202488e+00 9.948994023477283122e+00 9.435532051759984995e+00 9.198727730955832627e+00 9.606358114333524156e+00 7.055758749510060213e+00
9.950389587571361716e+00 9.946980142039334893e+00 9.930705336443528708e+00 8.906399431797124677e+00 9.890703398250913381e+00 9.852967815869643431e+00 8.629939670027992449e+00 9.944168847176829473e+00 9.366540978238401038e+00 9.621351667501709670e+00 9.511147265908233450e+00 5.697892808751857885e+00
9.961258990533462310e+00 9.870658316825648981e+00 9.845878043723841344e+00 9.209152194308545702e+00 9.818214786764235313e+00 9.991191342255449470e+00 7.546012368202541509e+00 9.902776499424513545e+00 9.155943921497916804e+00 8.606412070288943283e+00 9.992025705821944825e+00 6.944442378187551057e+00
9.897970191999359457e+00 9.954854598235831631e+00 9.866128459040382381e+00 9.337595599734322960e+00 9.971932527058321227e+00 9.714338600658640743e+00 8.246271097738919309e+00 9.941727779071374727e+00 9.603512921130850089e+00 8.141171229214842597e+00 9.873987379216581317e+00 6.275769410143646532e+00
9.919987980751958645e+00 9.874136779217216997e+00 9.909858801233411896e+00 8.887490102859372243e+00 9.409101569763489437e+00 9.891286698315411741e+00 7.850024857330989647e+00 8.888820599394531285e+00 9.633767670058880128e+00 9.314608174227739568e+00 9.897734113160151281e+00 9.201043618085337883e+00
9.839538485986857097e+00 9.861281332998094840e+00 9.896086695361823615e+00 7.625822467725535070e+00 9.533987320812132182e+00 9.919011266353324530e+00 7.313401441960055038e+00 9.853964547345290370e+00 8.576585080650978909e+00 9.967886522871038935e+00 9.485211677893824245e+00 9.587115483740539901e+00
9.976562174650466019e+00 9.936754918371267564e+00 9.750671930521102482e+00 7.963811982762691422e+00 9.305351500706152024e+00 9.970105233786426879e+00 9.734413168643962777e+00 9.961132238144664086e+00 8.792240155760476128e+00 9.038152705701893552e+00 9.927066008958448151e+00 8.811767926272720430e+00
9.979191402019299773e+00 9.960688941073978953e+00 9.904648540118431654e+00 9.986317685466790550e+00 9.336098488930412387e+00 9.977449534600760117e+00 9.974174497182691113e+00 9.973754321211526275e+00 8.599184074984718151e+00 9.728398157870671525e+00 9.808639702104995806e+00 6.193048895600364645e+00
9.974617319482296907e+00 9.936172593699417632e+00 9.646587527329074874e+00 9.618357245460487093e+00 9.807193972378801305e+00 9.912379015420810902e+00 9.126792944112684935e+00 9.535978445768797940e+00 9.875924049153061546e+00 9.659102312487974018e+00 9.688555524171993838e+00 7.607317037041076979e+00
9.991451412981609437e+00 9.892469891708081775e+00 9.860497748343853175e+00 9.210323467571182476e+00 9.785395447269440439e+00 9.882497311331849943e+00 8.664741237003129370e+00 9.704358754633698680e+00 9.728558993825791035e+00 9.803995827411775110e+00 9.381566957090692327e+00 7.679128482833972313e+00
9.998940110479026089e+00 9.951491832594481224e+00 9.789620454873499966e+00 8.985836308562404895e+00 9.639744476903452153e+00 9.964077135811395536e+00 8.105737263589071873e+00 9.901401544574742530e+00 9.803210046601710914e+00 9.454414016921711905e+00 9.657207979079146298e+00 8.837084580405974776e+00
9.972892700745708439e+00 9.942455668162766713e+00 9.939150584314232262e+00 8.952896114885753320e+00 9.914533726120208001e+00 9.982233445430788166e+00 9.322536835731094484e+00 9.898439328856719399e+00 9.190642486162365898e+00 9.195228919679843571e+00 9.613452466194175372e+00 9.348620494502847933e+00
9.893947052675819975e+00 9.989732793832251545e+00 9.438162810099894884e+00 9.464904671356690002e+00 9.894856394755365159e+00 9.946553792385422810e+00 9.221640034040763823e+00 9.971478938953531213e+00 9.602129008707313673e+00 7.360149420261102193e+00 9.796107655606148157e+00 8.629747286716085597e+00
9.985285726590541699e+00 9.775150914501425703e+00 9.688320651091089530e+00 9.586706266432875267e+00 9.963051897240328358e+00 9.922660810179301905e+00 9.923629287618407346e+00 9.966603071806183323e+00 9.732225354213941415e+00 8.580465890733202983e+00 9.765552580335411292e+00 9.148959833556393306e+00
9.858227978107915845e+00 9.845258290959176151e+00 9.645151630699110967e+00 9.682906866555129000e+00 9.926895817913120368e+00 9.975724360614895758e+00 8.895548451380932420e+00 9.532584681258581938e+00 9.808608954390008350e+00 9.922854606740139971e+00 9.917969417279707045e+00 6.903100720537537427e+00
9.646620251341625263e+00 9.604992011327444956e+00 9.509602168620290286e+00 8.449832156779198300e+00 9.896255689312789983e+00 9.996277035874879147e+00 7.134099260392818387e+00 9.985473459443609201e+00 9.838887946985263255e+00 9.740001875908276929e+00 9.938540520859532990e+00 9.896273054744341380e+00
9.613947932796486739e+00 9.901022343843543183e+00 9.772745161279674520e+00 9.767629477339015764e+00 9.878319935808283603e+00 9.779203052414572994e+00 7.445449478563838319e+00 9.935502680463670799e+00 9.836940970792072747e+00 9.422271364655150805e+00 9.899235552458932830e+00 9.385622846072823933e+00
9.780097714602101533e+00 9.972866743859301053e+00 9.753371487293675202e+00 9.796948963391262311e+00 9.697104937422523108e+00 9.881583567364122800e+00 7.801366682404168529e+00 9.794624185135161198e+00 9.842088360186380669e+00 8.872833313566173885e+00 9.989513549080527355e+00 8.650502303763872192e+00
9.729011067485277664e+00 9.925688796149584547e+00 9.730753224831730108e+00 8.167344572185728069e+00 9.964718998907875047e+00 9.949138913510562787e+00 9.981604434392091107e+00 9.929668391444002040e+00 9.691830542491294054e+00 9.970299622300313303e+00 9.884276203655357307e+00 8.856772073822147817e+00
9.987507638180890268e+00 9.573991279992142722e+00 9.404891913243465851e+00 9.044159734117307892e+00 9.985483272607249106e+00 9.768937834625226913e+00 7.904947089916458225e+00 9.830900575351225967e+00 9.990648570632266967e+00 9.805340961839659641e+00 9.000532377350074498e+00 8.814264458676955627e+00
9.958212808099258240e+00 9.764040912982501652e+00 9.202193974923970288e+00 7.768197320267692163e+00 9.989354516240599224e+00 9.780710155285007090e+00 8.701362641665847164e+00 9.643058284805672287e+00 9.903381999914381950e+00 8.459601857096293642e+00 9.039889466413971064e+00 7.432341310569482218e+00
9.729600179138117255e+00 9.869839031436963950e+00 9.481305684736817341e+00 8.987247329607090052e+00 9.832348503048377708e+00 9.854202878211658856e+00 9.273666163162282317e+00 9.982579779670219366e+00 9.350953944949559116e+00 8.003526901618236877e+00 9.114169161227374971e+00 8.147959849204820415e+00
9.847996167203408646e+00 9.889201725118223152e+00 9.913037593656671476e+00 9.789596215002708490e+00 9.506426811343441585e+00 9.407361924180005275e+00 9.659372891331345912e+00 9.960844132985425148e+00 9.478161956849589842e+00 8.968013100610495059e+00 9.848283407972303394e+00 7.953749190826606252e+00
9.853519588639217730e+00 9.944716032775790637e+00 9.385953214770292874e+00 7.497268945205761703e+00 9.493037021497158889e+00 9.853276040271133240e+00 8.553193333069417648e+00 9.933894492354344408e+00 8.867587515484842697e+00 9.267023691021199383e+00 9.750561751611623862e+00 7.309659042323752409e+00
9.760223960374693419e+00 9.993415996231501452e+00 9.661299605581456618e+00 7.954194358100673767e+00 9.739105182172679065e+00 9.672582930948880886e+00 8.915120031094978970e+00 9.970263127598162356e+00 9.792762578795564110e+00 8.504549830307265523e+00 9.648628154682205249e+00 7.474083348922592407e+00
9.986491100340160187e+00 9.992008459004807719e+00 9.473213039430380178e+00 9.346441215160872673e+00 9.446171843993203865e+00 9.787783797709208145e+00 8.079631420051823554e+00 9.865912044311404117e+00 9.483279282622742556e+00 9.483820421716336213e+00 9.712810304321113364e+00 9.513152607289093510e+00
9.940906185635034475e+00 9.995709528421830470e+00 9.406230029148716199e+00 9.569813588120668513e+00 9.509822191048614926e+00 9.697955966751948154e+00 8.147185503661365402e+00 9.775432726408130435e+00 9.602990701540699447e+00 9.759198983382184167e+00 9.689194485521859690e+00 9.672880765816005422e+00
9.980951409226644699e+00 9.967414236554823503e+00 9.273791606536942567e+00 9.647469945313510209e+00 9.783271644224392105e+00 9.547026215222121692e+00 9.984831862672260527e+00 9.499093740499098715e+00 9.950731972711958306e+00 7.528858149792140964e+00 9.946819311415435294e+00 8.281685031040936451e+00
9.962321414226465777e+00 9.734468310565986826e+00 9.460827950940474906e+00 6.637161577698094561e+00 9.145209087774682999e+00 9.688624383473170454e+00 8.745410145359205245e+00 8.987772934729592933e+00 9.636795536780198290e+00 8.423705755531113226e+00 9.916273354048369626e+00 8.525863959894998345e+00
9.980717851547304065e+00 9.818182604454573692e+00 9.413371363579585704e+00 9.104597390570077664e+00 9.885846703494861387e+00 9.830839593190304981e+00 9.531098622137587739e+00 8.983848373678959831e+00 9.150089316198156908e+00 9.782253440599005145e+00 9.948387601682398440e+00 7.949476460581936799e+00
9.955728411838890679e+00 9.955797831623764083e+00 9.150269497113836081e+00 9.174529568659153256e+00 9.738702297150556575e+00 9.989713081690767993e+00 8.165363240370940190e+00 9.405193847964895326e+00 9.322250160829860022e+00 9.533392721488192834e+00 9.902840242432306539e+00 8.257968024470530466e+00
9.959916057854574234e+00 9.946763434807271764e+00 9.439871873918116663e+00 8.805508588148619253e+00 9.932092450219890623e+00 9.826220176375795035e+00 9.786539937061014882e+00 9.467950002932052911e+00 9.778795763535491403e+00 9.963668640009188948e+00 9.926087527945682609e+00 9.171629241498399310e+00
9.978444557048550934e+00 9.793312290329829750e+00 9.776098202066336285e+00 7.651382469219152327e+00 9.962965065312982205e+00 9.772151876324105757e+00 8.240561824575038941e+00 9.528178536207597915e+00 9.767181367999857144e+00 8.874031330291906272e+00 9.866919369237701076e+00 8.286655338362614032e+00
9.980172376136639656e+00 9.857263927430444994e+00 9.982251413784645422e+00 9.082290523733741239e+00 9.834380910247968899e+00 9.860890675817028495e+00 8.837822890001326925e+00 9.970363484377646301e+00 9.761533865847690450e+00 9.291549723382910742e+00 9.972974544204072700e+00 8.375020564232595888e+00
9.887671433358796946e+00 9.968675779208195920e+00 9.979306631346966938e+00 6.322069487500450613e+00 9.671599153715270347e+00 9.796219523218738345e+00 9.362787980501732221e+00 9.669105385739783287e+00 9.377746837787338308e+00 8.455603463140141329e+00 9.853313690699136984e+00 8.824833504473479806e+00
9.900866136445348076e+00 9.986444728684443106e+00 9.829722882818394680e+00 8.943957810289747457e+00 9.732684188084579802e+00 9.781625125431190781e+00 8.198141660573433853e+00 9.763923948466347369e+00 9.918699597839301774e+00 8.440223862418951839e+00 9.954612286627400053e+00 8.729823678150632205e+00
9.804820380850454598e+00 9.937715505983756969e+00 9.866939284391932574e+00 9.853982680735745348e+00 9.594308032272646614e+00 9.755333562067303177e+00 6.779634629673951807e+00 9.970914708652294678e+00 9.765245734034293079e+00 8.402672541751865509e+00 9.915527567826524447e+00 9.889008700237130967e+00
9.708666761502911413e+00 9.969743517045237979e+00 9.790761898946978903e+00 8.174508978842924378e+00 9.987994040667782514e+00 9.747729763157488847e+00 9.475018650678764587e+00 9.818472767650035848e+00 9.662526269404887458e+00 8.593956679373157215e+00 9.898010800010364818e+00 9.300092080113476101e+00
9.784148215368144719e+00 9.682486214565903637e+00 9.890060487306596926e+00 9.766267878757014742e+00 9.487310046087539916e+00 9.773821495965329120e+00 8.132573218460290576e+00 9.364611561938263051e+00 9.990678401003734166e+00 8.578173598876428940e+00 9.970589267575343584e+00 8.556996267359039621e+00
9.770504372738725962e+00 9.574944710535445935e+00 9.960218046318033203e+00 7.563465729013777228e+00 9.601336221130502224e+00 9.675782025074042281e+00 9.669683334783846007e+00 8.997782575649774017e+00 9.970190078645128295e+00 8.148280868725482406e+00 9.879016913735929606e+00 8.065687047090943196e+00
9.865637032232374537e+00 9.675695321133817473e+00 9.663937344519585082e+00 7.649341240662252517e+00 9.899922034134558402e+00 9.908553432973285169e+00 8.521569686486472506e+00 8.535300001194604747e+00 9.885008078779994989e+00 8.041286566174273176e+00 9.786036498693221120e+00 7.887903389388888797e+00
9.719432857681310267e+00 9.726851578754788008e+00 9.825471127192319187e+00 8.871068291406649209e+00 9.798062270136011165e+00 9.068755193839878714e+00 8.799447034278848889e+00 9.242755845354867716e+00 9.988450818600076886e+00 9.851027290473187037e+00 9.770884011710371908e+00 9.251709216526748492e+00
9.920160146957853087e+00 9.742999734788947208e+00 9.843685663084890791e+00 9.267504985404592333e+00 9.429388189328296477e+00 9.109398585814849625e+00 9.946517329844859034e+00 9.153740495724099091e+00 9.899125841283051841e+00 9.840951233694445577e+00 9.721358107061590204e+00 8.427438053270874363e+00
9.894362177177121964e+00 9.871834596341997781e+00 9.796163237873074081e+00 9.554133551934583579e+00 9.468220653562481104e+00 9.739825127757713474e+00 9.651219156961611034e+00 9.708040683432358264e+00 9.896543360147550317e+00 9.820071137182303289e+00 9.768341500237438524e+00 8.430561535539169427e+00
9.895057547563382627e+00 9.784546104501247399e+00 9.967096646940316162e+00 9.516142719278365192e+00 9.644716233135788741e+00 9.913551618853317038e+00 9.944151315878604791e+00 9.809747256486646805e+00 9.973181068917323699e+00 8.522205784337126389e+00 9.533598066402511506e+00 9.562352461784227486e+00
9.870137057002823511e+00 9.959902647599685466e+00 9.753202357531684186e+00 8.838177966789949380e+00 9.313474808630093804e+00 9.809748858559130369e+00 8.446423863890911932e+00 9.728463642070130035e+00 9.968201172816586464e+00 9.633951508410916631e+00 9.443989808109906292e+00 8.676181882240662446e+00
9.607107706992328744e+00 9.965508287910690655e+00 9.576245058460974846e+00 7.422025254930778360e+00 9.551282578371793619e+00 9.858225835612065779e+00 9.786122062986226666e+00 9.926642317955272077e+00 9.976382485505029152e+00 9.477167780206887215e+00 9.445741050063579891e+00 8.752671192421900059e+00
9.572619039459075552e+00 9.994941606403699552e+00 9.565291833021312584e+00 9.589500992024976966e+00 9.813358051263186610e+00 9.992156299224594918e+00 9.800257253980221961e+00 9.939805062053096663e+00 9.843055936442135945e+00 9.217179958062596157e+00 9.828262648492712472e+00 8.518429011950066965e+00
9.806101366064169156e+00 9.991737807697630203e+00 9.517387565499605628e+00 9.260075821272678809e+00 9.911973720612961003e+00 9.969325922463012191e+00 9.275146133091737966e+00 9.919135088092646768e+00 9.781945141201468630e+00 8.988558821549286648e+00 9.749589655272416167e+00 9.776084159204668111e+00
9.840152019346339429e+00 9.908287840920042555e+00 9.523919296417375335e+00 8.098096547144640667e+00 9.929649516370883333e+00 9.972683898500317667e+00 6.169867852011758025e+00 9.693948457326177603e+00 9.174470437938637701e+00 9.533684454836754085e+00 9.039569695969085217e+00 9.071707555122751288e+00
