log.prior	log.likelihood	log.likelihood.test.set
-1.775228345950130461e+04 -1.010915970249213206e+04 -1.206505233497970494e+03
-1.777692964910111914e+04 -1.009621940853408523e+04 -1.212033372851644344e+03
-1.778066001644388234e+04 -1.009222627424788516e+04 -1.210748514308803806e+03
-1.778064601643683636e+04 -1.009033365860041886e+04 -1.209856288588394818e+03
-1.776541411280726970e+04 -1.010937673089336022e+04 -1.213665243193885544e+03
-1.779652013503975468e+04 -1.009187806297839052e+04 -1.205684688388905670e+03
-1.780558985105740430e+04 -1.009136776170696976e+04 -1.208234083311453105e+03
-1.781352748553633865e+04 -1.009283810686446122e+04 -1.211289088950074529e+03
-1.781148544654991565e+04 -1.009467812932501874e+04 -1.207175494016872562e+03
-1.780215157603678017e+04 -1.010198047575513010e+04 -1.220933682453900929e+03
-1.777613542000575399e+04 -1.009509177961521164e+04 -1.204708564478307380e+03
-1.775267340594686902e+04 -1.009693830017871187e+04 -1.214622341742236131e+03
-1.776840438042226742e+04 -1.009062469464205969e+04 -1.208975435673448374e+03
-1.778004849026097872e+04 -1.009032950197125683e+04 -1.207850475919257406e+03
-1.779013150054042126e+04 -1.008651875666460546e+04 -1.212125277249167084e+03
-1.780865804108179145e+04 -1.008419341158153657e+04 -1.207477901426818789e+03
-1.782313330243985183e+04 -1.008795105609396705e+04 -1.217072780634995524e+03
-1.782905597233629669e+04 -1.008486690369602184e+04 -1.208094413303741931e+03
-1.781313932836661479e+04 -1.009301823999932094e+04 -1.206001860903160832e+03
-1.779879178874861464e+04 -1.009219783396972707e+04 -1.219809883585516673e+03
-1.784319272618535615e+04 -1.009058033652197628e+04 -1.219991120263404810e+03
-1.784233113084314027e+04 -1.009380229075910393e+04 -1.220684259001910959e+03
-1.785726558387582554e+04 -1.008943509909491149e+04 -1.220035050694154961e+03
-1.786402272876429561e+04 -1.009304385595180429e+04 -1.216939872503348397e+03
-1.783177695939093610e+04 -1.010033243723991473e+04 -1.224552668575590360e+03
-1.778108916309937922e+04 -1.009755961388908872e+04 -1.213950271289694683e+03
-1.778050706617383184e+04 -1.008825419347661773e+04 -1.213594416739150802e+03
-1.777561928333352625e+04 -1.009557152855588720e+04 -1.210495399045259546e+03
-1.778112142675466748e+04 -1.010280623432781977e+04 -1.212169468382469859e+03
-1.776662997468590765e+04 -1.009088272657700873e+04 -1.206695951733187940e+03
-1.775230635851106490e+04 -1.009810756011893682e+04 -1.203721155298391295e+03
-1.772640523305212628e+04 -1.011287492322912294e+04 -1.207174986525102668e+03
-1.775522353443737302e+04 -1.010309350746151540e+04 -1.207372034757569963e+03
-1.772451649747288684e+04 -1.010320240114909393e+04 -1.208797829023409577e+03
-1.775192117004952161e+04 -1.009292468370903225e+04 -1.207523116175595533e+03
-1.777733097705887485e+04 -1.009001722762072313e+04 -1.209200323901937281e+03
-1.774360862018722037e+04 -1.009042627930760682e+04 -1.209840354424098223e+03
-1.772852214766694306e+04 -1.008878575696866756e+04 -1.220754046790856137e+03
-1.773855013820928070e+04 -1.008851743626819916e+04 -1.219404421766572341e+03
-1.774996144470252693e+04 -1.009410112367307556e+04 -1.231745048362885882e+03
-1.772287960550261778e+04 -1.008823142982417448e+04 -1.223890764154929002e+03
-1.774608895181671323e+04 -1.009430942718032748e+04 -1.224867052844577756e+03
-1.775047580723621286e+04 -1.008847948788978647e+04 -1.215571093890908287e+03
-1.773337689981794028e+04 -1.008932230645962954e+04 -1.209726080137552799e+03
-1.778198257010908856e+04 -1.008009131809762766e+04 -1.206464039865095856e+03
-1.775338322691191206e+04 -1.008502797100179305e+04 -1.212747898084633562e+03
-1.776120350332233647e+04 -1.008301450003528043e+04 -1.209499267407096340e+03
-1.776334928278312145e+04 -1.009442366747991764e+04 -1.212653752494630226e+03
-1.778553204340868251e+04 -1.008105573320918847e+04 -1.212963479538911088e+03
-1.777364791963955213e+04 -1.007979876865297774e+04 -1.207080359223613414e+03
-1.779600259623853708e+04 -1.007919907894167955e+04 -1.216343763400850548e+03
-1.777619054932897416e+04 -1.009288341104453320e+04 -1.217020782415205304e+03
-1.778808720664381690e+04 -1.008206765767147590e+04 -1.220862293778155163e+03
-1.778187565594312036e+04 -1.008401031187404806e+04 -1.216236395840729983e+03
-1.779455900198748714e+04 -1.008676154791167573e+04 -1.207145394881955326e+03
-1.781820003924233970e+04 -1.008739982348506965e+04 -1.204151121318613605e+03
-1.782887109074653199e+04 -1.008231497851750828e+04 -1.214065637040050206e+03
-1.782975165179055330e+04 -1.008828106404940081e+04 -1.209704528456599746e+03
-1.785208965197837824e+04 -1.009456695665351981e+04 -1.207369878017655992e+03
-1.784852752928837072e+04 -1.008925340579502881e+04 -1.217192146775301353e+03
-1.786662515527875075e+04 -1.008935802437711754e+04 -1.206263062226349120e+03
-1.785147846939709052e+04 -1.008370110834137267e+04 -1.219061447550122466e+03
-1.787879758669834700e+04 -1.008227217835706324e+04 -1.213199395375337645e+03
-1.786485620419048428e+04 -1.008651260046154312e+04 -1.219711170746578318e+03
-1.787964684637924438e+04 -1.009429010329595621e+04 -1.221358081260956624e+03
-1.787844634830650830e+04 -1.009742670459841975e+04 -1.224364517766402514e+03
-1.792749851937379935e+04 -1.008980979973290960e+04 -1.220949881717926473e+03
-1.793777759059498203e+04 -1.009116293730921643e+04 -1.214745425431351578e+03
-1.794135962944039420e+04 -1.009871278989062739e+04 -1.216064200651680494e+03
-1.792499612861244168e+04 -1.008821445283367757e+04 -1.213258881083545475e+03
-1.793339820129333384e+04 -1.008045251005830869e+04 -1.220886366469890163e+03
-1.793139554200406201e+04 -1.008287856959222700e+04 -1.221329307381819490e+03
-1.791970811173758193e+04 -1.008278196145711627e+04 -1.225746087428722603e+03
-1.789526724427686713e+04 -1.007683577695462373e+04 -1.226966020025888156e+03
-1.788542809681723884e+04 -1.008217423597909874e+04 -1.225056742046585896e+03
-1.791687097418749545e+04 -1.007885506867459844e+04 -1.230001390035137774e+03
-1.790892290871014484e+04 -1.008569743314819243e+04 -1.225704853088767777e+03
-1.790511561263089607e+04 -1.008873265898800855e+04 -1.223425870350592959e+03
-1.789547536020052212e+04 -1.008670748477563757e+04 -1.219278672672005086e+03
-1.787865123301971471e+04 -1.009522209921904141e+04 -1.218500209516362702e+03
-1.787170375947535649e+04 -1.008000734451067183e+04 -1.211140381748382424e+03
-1.789479490147505203e+04 -1.007516013856155041e+04 -1.204241043969786915e+03
-1.788715624743753506e+04 -1.008724901791225238e+04 -1.216103897145164865e+03
-1.789818688878040484e+04 -1.008829199061566214e+04 -1.219715382223893812e+03
-1.783956968680220962e+04 -1.009760890855429352e+04 -1.232632560210296560e+03
-1.783261801683389058e+04 -1.010036560419667148e+04 -1.216017957572867090e+03
-1.784780592215688011e+04 -1.010022527721111328e+04 -1.220019950618015628e+03
-1.785347663654281132e+04 -1.009541099062518879e+04 -1.220078784969865410e+03
-1.785668273569669327e+04 -1.009422938516811882e+04 -1.221504754752759254e+03
-1.783256554264903025e+04 -1.010135393358685178e+04 -1.218085013198563047e+03
-1.780705353708365510e+04 -1.010738351299169881e+04 -1.216236842092755069e+03
-1.781156402642574903e+04 -1.010083336530905035e+04 -1.215276826211626030e+03
-1.781881430698993063e+04 -1.010900911832286511e+04 -1.215230623147432198e+03
-1.782499492604093757e+04 -1.011145796649914519e+04 -1.216393771797000227e+03
-1.780746302551918416e+04 -1.011282518268073545e+04 -1.229408638761705333e+03
-1.779536020233487943e+04 -1.011258355441317144e+04 -1.222360989280987724e+03
-1.781953232011969158e+04 -1.010443836479581660e+04 -1.216815759192322730e+03
-1.781646807995088966e+04 -1.010733708858854152e+04 -1.217462161504879532e+03
-1.780066627202820018e+04 -1.010713120686209550e+04 -1.210546776946506270e+03
-1.782546491895446889e+04 -1.011675929673562496e+04 -1.210023469134297557e+03
-1.782048128614914094e+04 -1.012236128324278798e+04 -1.207703272712967191e+03
-1.784472278453654144e+04 -1.011112031599439069e+04 -1.209505731594887038e+03
-1.784897285560674209e+04 -1.010983620626052834e+04 -1.211857951488342223e+03
-1.791592896434284921e+04 -1.009569203793817724e+04 -1.209140363883996088e+03
-1.789368204107219572e+04 -1.009757124322078744e+04 -1.215180702641412154e+03
-1.785694741895460902e+04 -1.010419925689541924e+04 -1.223321224662929581e+03
-1.785501924210316429e+04 -1.009638635621587855e+04 -1.229690638321317238e+03
-1.784680348928297099e+04 -1.010286878744921523e+04 -1.228014865725964682e+03
-1.787055307531830113e+04 -1.009734616815897425e+04 -1.241554873997184586e+03
-1.785166582415669836e+04 -1.009149859015812399e+04 -1.227171795981867035e+03
-1.786693726381870874e+04 -1.009777019190280043e+04 -1.231507679314227971e+03
-1.786659893244090563e+04 -1.009376210981506665e+04 -1.224318205848688649e+03
-1.786234156602074290e+04 -1.008042390052460360e+04 -1.219555016040158534e+03
-1.785468311763958263e+04 -1.009202763025031345e+04 -1.224780948370982060e+03
-1.783519367134265849e+04 -1.009148991251190091e+04 -1.209029798892946019e+03
-1.787176130859073237e+04 -1.008797352820244487e+04 -1.209935206021822978e+03
-1.788900416567985303e+04 -1.009645278582781248e+04 -1.215730730663314262e+03
-1.786044915503662560e+04 -1.009651236602711651e+04 -1.230124548258586401e+03
-1.786771955850095765e+04 -1.009769263984748977e+04 -1.221574335806819363e+03
-1.791352782038180158e+04 -1.009715986781806714e+04 -1.222328069407054954e+03
-1.792014905605128297e+04 -1.010201956780829642e+04 -1.226025855449562187e+03
-1.790043624401907800e+04 -1.009990745226246872e+04 -1.226338816499290715e+03
-1.789509577404844822e+04 -1.010450096806068177e+04 -1.220047153190620975e+03
-1.788519550557796902e+04 -1.009601624105633528e+04 -1.224370572631878531e+03
-1.789676768917071968e+04 -1.010047087292889410e+04 -1.225640590991155477e+03
-1.791357938001074581e+04 -1.010661470758584073e+04 -1.227226762725141270e+03
-1.794639215330336083e+04 -1.010327551946740823e+04 -1.225278573712891557e+03
-1.793762797996286827e+04 -1.010453602029647300e+04 -1.231077620133700293e+03
-1.795014785159864186e+04 -1.009544837204526630e+04 -1.219695910283604462e+03
-1.796187382573967989e+04 -1.009673286646240922e+04 -1.219130706296026801e+03
-1.797126576851390564e+04 -1.009781826734396054e+04 -1.215114225310135680e+03
-1.797457715006961371e+04 -1.010681571548794818e+04 -1.222573613313420992e+03
-1.797785286721015655e+04 -1.011030294143786523e+04 -1.223986359511071896e+03
-1.801045314344447615e+04 -1.009156425166426561e+04 -1.215569926538332311e+03
-1.801065280762545081e+04 -1.009956312454432555e+04 -1.222859387672426237e+03
-1.798732797671484877e+04 -1.009068605619203481e+04 -1.225977645131244117e+03
-1.797425600538174331e+04 -1.009609185308679844e+04 -1.220623040441302692e+03
-1.797772603947068637e+04 -1.008954844710169345e+04 -1.211694336449470029e+03
-1.798467252851680314e+04 -1.009282513729272796e+04 -1.211383454121667000e+03
-1.801837922922475263e+04 -1.008984363182568995e+04 -1.209291527358323947e+03
-1.799485458340371042e+04 -1.010598403980652802e+04 -1.220560314531853237e+03
-1.801291548352728205e+04 -1.010655488076808615e+04 -1.220691494719957518e+03
-1.802766966595302438e+04 -1.010044996451959560e+04 -1.208914216234992637e+03
-1.801594152723182924e+04 -1.009846363870334790e+04 -1.212210422809214833e+03
-1.802244589664829982e+04 -1.010284218556467022e+04 -1.213307008718344150e+03
-1.804310998104900136e+04 -1.009725603357173350e+04 -1.212327348484157937e+03
-1.802501000792632112e+04 -1.010575618785388360e+04 -1.215344931701914447e+03
-1.804716386827009046e+04 -1.010526193363960738e+04 -1.212070385525825259e+03
-1.806959946597306771e+04 -1.009344971859070392e+04 -1.215981543544827673e+03
-1.804191758209019827e+04 -1.009634131449356755e+04 -1.213360670069337630e+03
-1.803467057647866386e+04 -1.010795955264515214e+04 -1.218001357896228001e+03
-1.805318453169348868e+04 -1.010331309711790163e+04 -1.214711038401779660e+03
-1.803954578392342228e+04 -1.010394466703540820e+04 -1.216369857090454389e+03
-1.799717653187596443e+04 -1.010460931589558095e+04 -1.216734284011353793e+03
-1.803676124019020062e+04 -1.009908773206428305e+04 -1.206400355365053201e+03
-1.801709660959595567e+04 -1.011385253203118737e+04 -1.212930007499136536e+03
-1.799189607176299251e+04 -1.010785887081710644e+04 -1.217419222058032119e+03
-1.799078478964645910e+04 -1.010471113176384824e+04 -1.218822695799249232e+03
-1.795598220199635398e+04 -1.009918614499682371e+04 -1.217429742550236369e+03
-1.795280033798672957e+04 -1.009970555225018325e+04 -1.208413696790768881e+03
-1.793776191171838582e+04 -1.011110178564688795e+04 -1.210683337232159829e+03
-1.796201923428504233e+04 -1.010051848626206993e+04 -1.209790287124673796e+03
-1.796751138413815715e+04 -1.009967990067338724e+04 -1.205754856277833824e+03
-1.793560478273853369e+04 -1.010573374875321679e+04 -1.208365477551609274e+03
-1.795444995463409214e+04 -1.010589029025176933e+04 -1.217931380810861810e+03
-1.795159743044808056e+04 -1.010432609684201088e+04 -1.215990924141275627e+03
-1.798857080539831077e+04 -1.009410611732212419e+04 -1.215757589477038891e+03
-1.798476410177351499e+04 -1.009273588249939166e+04 -1.209604872710589007e+03
-1.794214127676533826e+04 -1.009249763050903130e+04 -1.216347933143200407e+03
-1.793195059698848854e+04 -1.009897916270248970e+04 -1.216798678008707611e+03
-1.791285156521218596e+04 -1.010661082961900138e+04 -1.224538425396807270e+03
-1.791373386720585040e+04 -1.010924502300018321e+04 -1.218918338892078737e+03
-1.792453903408905171e+04 -1.010905351519916803e+04 -1.215582303762295396e+03
-1.791707323914022709e+04 -1.010300020396486798e+04 -1.220711913755812475e+03
-1.791818416300343961e+04 -1.008992231047229870e+04 -1.228251618572841380e+03
-1.791358694572253444e+04 -1.010121441458819572e+04 -1.221268220934021883e+03
-1.789212196191701514e+04 -1.009976217094011008e+04 -1.211872798858219994e+03
-1.788576074882530156e+04 -1.009358059580966619e+04 -1.209355614056431932e+03
-1.787855050918029883e+04 -1.010014473395122877e+04 -1.209810028422736195e+03
-1.788630030676262322e+04 -1.009854704072824825e+04 -1.211527656522267080e+03
-1.789000161316024605e+04 -1.010368591795439897e+04 -1.202478851191950071e+03
-1.788477594604563274e+04 -1.009708146327953000e+04 -1.211445456626277519e+03
-1.789730869985307072e+04 -1.009272029749746071e+04 -1.207609587047410514e+03
-1.787503959766557819e+04 -1.009312624504189262e+04 -1.208910865749280219e+03
-1.788858778744982192e+04 -1.009628550970579636e+04 -1.211434963101203266e+03
-1.783466410917970643e+04 -1.010005905898244055e+04 -1.205771986385156652e+03
-1.784896292375061967e+04 -1.009185149291426205e+04 -1.210366291124521922e+03
-1.787365504790941122e+04 -1.008619797702805226e+04 -1.208480726035105363e+03
-1.785648067922725386e+04 -1.009647517648163375e+04 -1.207618879671668765e+03
-1.786919662739279374e+04 -1.010012138414165202e+04 -1.202557469660271181e+03
-1.789296770754524186e+04 -1.010638216536169784e+04 -1.206216284078019726e+03
-1.790516701876347724e+04 -1.010057784593711403e+04 -1.201982836147848957e+03
-1.786531462343002568e+04 -1.010962185335793038e+04 -1.209838507543042397e+03
-1.787803646662504616e+04 -1.010433133421573984e+04 -1.208415112410514212e+03
-1.787964417193228655e+04 -1.010778225802127054e+04 -1.202183081396186481e+03
-1.792591218616854530e+04 -1.009644038536259177e+04 -1.198485834561733554e+03
-1.789783314279958722e+04 -1.010896141516924763e+04 -1.202866161873152578e+03
-1.790243674108109553e+04 -1.010229175057352222e+04 -1.207063695045312670e+03
-1.791188489239603950e+04 -1.010400560831453186e+04 -1.198596608138314878e+03
-1.790124934884912363e+04 -1.010147313276366003e+04 -1.200683098161823182e+03
-1.790034195297599581e+04 -1.010086682044286135e+04 -1.194483830827263773e+03
-1.789745455513517663e+04 -1.008841193126448889e+04 -1.196869203941191699e+03
-1.791485740713725681e+04 -1.009214866427483685e+04 -1.200585497759675945e+03
-1.791395897826632790e+04 -1.008036418139002490e+04 -1.203104844095373210e+03
-1.788257515850721393e+04 -1.008689306987242890e+04 -1.196249161718252708e+03
-1.788700867792358622e+04 -1.009266579255743272e+04 -1.196271636047620177e+03
-1.788367507941047006e+04 -1.008988639761629383e+04 -1.203127670682493772e+03
-1.791083759799188192e+04 -1.010206426003224988e+04 -1.204370065735875414e+03
-1.791676822031582560e+04 -1.010380305568014228e+04 -1.216065740833178552e+03
-1.790706196642566647e+04 -1.010041819635735010e+04 -1.208366098779300955e+03
-1.791823755627371065e+04 -1.011115950110300582e+04 -1.213681901565193584e+03
-1.789289616940479027e+04 -1.010098874458329556e+04 -1.206571781634022955e+03
-1.786177646417935102e+04 -1.010613625113748640e+04 -1.201706714730268232e+03
-1.787304573825223997e+04 -1.010542713243589060e+04 -1.203041339267653257e+03
-1.789988395299128752e+04 -1.010591007427221848e+04 -1.200068885174986463e+03
-1.789255661617449005e+04 -1.009992814738952802e+04 -1.202188279925020197e+03
-1.789166444388081800e+04 -1.009868570955727228e+04 -1.203042494721973526e+03
-1.788793621399714175e+04 -1.009654765693786612e+04 -1.197975554408572407e+03
-1.789585084118301893e+04 -1.011008854736883404e+04 -1.203946169270532209e+03
-1.785563592622783108e+04 -1.010243656042097791e+04 -1.195250750954033720e+03
-1.784639331623233011e+04 -1.010729905681517266e+04 -1.200870716457900926e+03
-1.781437703036913081e+04 -1.011182524704969001e+04 -1.208398751831281515e+03
-1.780721577321221775e+04 -1.011126228528608408e+04 -1.208525664436795523e+03
-1.783023769212794650e+04 -1.010885116327523065e+04 -1.217731452443446869e+03
-1.783343373024007087e+04 -1.010990780667122999e+04 -1.211350436120931136e+03
-1.783408277715947770e+04 -1.009724690717274098e+04 -1.206317311219407657e+03
-1.783910763894482079e+04 -1.010158187796133643e+04 -1.200854763051105692e+03
-1.782212365742398106e+04 -1.010281265280312073e+04 -1.202105282147942034e+03
-1.782784729525800140e+04 -1.010723533789561043e+04 -1.209350049073634182e+03
-1.780496050562051823e+04 -1.010648010035469269e+04 -1.209124687982325213e+03
-1.780280674747918965e+04 -1.010649073987790325e+04 -1.215631002363216794e+03
-1.780227487904601367e+04 -1.010087391910788574e+04 -1.206235806280898032e+03
-1.780314602492289850e+04 -1.010819965664505798e+04 -1.210160786510817616e+03
-1.779042572199795904e+04 -1.011919048441112136e+04 -1.207831593929328847e+03
-1.778535341060404244e+04 -1.011191417103967979e+04 -1.205077193018886646e+03
-1.781475608815536907e+04 -1.010968807911101794e+04 -1.225246123743819680e+03
-1.781732223329535555e+04 -1.011486937453628889e+04 -1.207608498922149010e+03
-1.785205486500954794e+04 -1.010747297440784678e+04 -1.203657466227148689e+03
-1.785609641897043912e+04 -1.010835606195455875e+04 -1.218662007590656231e+03
-1.786234738494881822e+04 -1.011268132387276273e+04 -1.219421206684179651e+03
-1.782770099821011536e+04 -1.010767638399885800e+04 -1.231360329191449182e+03
-1.782858334177988945e+04 -1.010927455044987073e+04 -1.225537627965043157e+03
-1.783701030052107308e+04 -1.011678621861454849e+04 -1.222687905221582241e+03
-1.786605916425426767e+04 -1.011141499922773437e+04 -1.220899176124995847e+03
-1.785792459531747954e+04 -1.012382172132487904e+04 -1.222029734507907961e+03
-1.787774560482278321e+04 -1.011824020169295181e+04 -1.219973431544357936e+03
-1.788148584410934927e+04 -1.011002687572507421e+04 -1.218417727066572297e+03
-1.791817451580395573e+04 -1.011936945676285541e+04 -1.223048336893972646e+03
-1.790844036612533091e+04 -1.010751486088680213e+04 -1.213573266745765523e+03
-1.788597689691994310e+04 -1.010568327271940871e+04 -1.216710429458773888e+03
-1.789065198543425504e+04 -1.010711283532400557e+04 -1.214285661034413806e+03
-1.789142882235995057e+04 -1.011464930221641043e+04 -1.212161585522603218e+03
-1.789637704907310763e+04 -1.011477162505023261e+04 -1.209905201650716208e+03
-1.789755659963802827e+04 -1.012164564171046550e+04 -1.215532995633067458e+03
-1.786895997570481632e+04 -1.012275060411681625e+04 -1.214005006189784126e+03
-1.788473746425146601e+04 -1.013683664290333400e+04 -1.210772669592616239e+03
-1.786212019073576812e+04 -1.013334879993937284e+04 -1.215636340039413426e+03
-1.783716698027985694e+04 -1.012457099115386336e+04 -1.225502660007744907e+03
-1.782985889491045964e+04 -1.011974128676546388e+04 -1.217835337325507680e+03
-1.782897562546125846e+04 -1.011059901426592660e+04 -1.217050239714665622e+03
-1.783411048717028825e+04 -1.012375687061510143e+04 -1.218346366255998873e+03
-1.781511029205991508e+04 -1.012697399119761758e+04 -1.220320914001508754e+03
-1.783486606773400126e+04 -1.012349962893377597e+04 -1.220328073278065858e+03
-1.786279576101552084e+04 -1.012576582236275499e+04 -1.217993209549557832e+03
-1.788430532586457412e+04 -1.012525478008503160e+04 -1.217198234677919572e+03
-1.789606169594148741e+04 -1.012964834756861455e+04 -1.220879636081074295e+03
-1.790993904347786520e+04 -1.012546813643654241e+04 -1.222250922315482057e+03
-1.793167656042660383e+04 -1.012767455571664141e+04 -1.218937658608495440e+03
-1.793253519993978261e+04 -1.013014864019746528e+04 -1.220174603537817802e+03
-1.797920285941600378e+04 -1.012778614088380709e+04 -1.218355239739538320e+03
-1.801795287990252473e+04 -1.012359295365577964e+04 -1.217102988857438959e+03
-1.803221132498450243e+04 -1.012095105000044350e+04 -1.218181351922390149e+03
-1.802793343361520965e+04 -1.012069718396050848e+04 -1.215007223530626561e+03
-1.805789479054104595e+04 -1.010037075580360397e+04 -1.204194916882738653e+03
-1.799771585931823574e+04 -1.011415640927269851e+04 -1.210653965682562557e+03
-1.799334153457880529e+04 -1.010713628352896194e+04 -1.215352722356555205e+03
-1.800645877292491059e+04 -1.010836708248941977e+04 -1.215022535599084677e+03
-1.802162752447132880e+04 -1.010116002569294506e+04 -1.220703857994043119e+03
-1.802091150828733225e+04 -1.010743132092853193e+04 -1.218229432023809295e+03
-1.802545520489226328e+04 -1.011433817538706171e+04 -1.223259541209571580e+03
-1.803265685738468528e+04 -1.010589019251233185e+04 -1.223027714017970993e+03
-1.801866365374178713e+04 -1.011159212396566363e+04 -1.224803716606841135e+03
-1.801884130971644481e+04 -1.011092828294333958e+04 -1.225529763627823741e+03
-1.800767442274536006e+04 -1.010520927688454321e+04 -1.218101348205578233e+03
-1.798338702585023566e+04 -1.010326320720883268e+04 -1.211100327792613825e+03
-1.800223662305437756e+04 -1.010486112969117130e+04 -1.214460172699868053e+03
-1.796833025047269621e+04 -1.010721420974235298e+04 -1.214668694807178781e+03
-1.799085096413638166e+04 -1.010785961084738301e+04 -1.213844930177756396e+03
-1.798175366729172310e+04 -1.010798299175168358e+04 -1.215502687525455713e+03
-1.800971917462873535e+04 -1.011591722407607085e+04 -1.214946089943875450e+03
-1.801828134722770847e+04 -1.010535416440586596e+04 -1.211499690660257329e+03
-1.799995398068934446e+04 -1.011062865036192306e+04 -1.208021119423783148e+03
-1.801101341907203096e+04 -1.010548203907354582e+04 -1.211774773807611382e+03
-1.797886834333947627e+04 -1.011403483543874972e+04 -1.210346290853676692e+03
-1.795991724960544161e+04 -1.010399898467350067e+04 -1.210139115013176706e+03
-1.792719639551112778e+04 -1.010440822061398831e+04 -1.200942540603962698e+03
-1.793552180677348588e+04 -1.009914679374549451e+04 -1.211393938501692446e+03
-1.791096715861903431e+04 -1.010551834046604199e+04 -1.214615989229789193e+03
-1.790978074799029127e+04 -1.010612040164025893e+04 -1.214343744406784481e+03
-1.788232890359540761e+04 -1.011808431655885215e+04 -1.210169428578056340e+03
-1.789786587558652536e+04 -1.010782121776306485e+04 -1.210063172622184538e+03
-1.792218754616748629e+04 -1.012034736279703793e+04 -1.210982547051788515e+03
-1.791713498542764501e+04 -1.012148899216445534e+04 -1.218379022464874197e+03
-1.789944707258557537e+04 -1.012998522473054982e+04 -1.214204886902571161e+03
-1.787731767009936448e+04 -1.013541852659518190e+04 -1.209967051324232216e+03
-1.788710065865583601e+04 -1.013942024237451187e+04 -1.213963049603225500e+03
-1.789565004778576258e+04 -1.013647889370377015e+04 -1.222056460871940999e+03
-1.790159046788265550e+04 -1.013909084420918407e+04 -1.215861128008278229e+03
-1.789150636816963015e+04 -1.012880494307429035e+04 -1.207294693338476463e+03
-1.789620747053114974e+04 -1.014297870864319157e+04 -1.217280887714005985e+03
-1.789233231540005727e+04 -1.014067220128226472e+04 -1.216941501868164323e+03
-1.790233090741960041e+04 -1.013623634977231995e+04 -1.205932544500665244e+03
-1.787297184332405959e+04 -1.012391065886606339e+04 -1.203120661587842278e+03
-1.783280802854318972e+04 -1.013981517444871133e+04 -1.207730303874388028e+03
-1.784612151535420344e+04 -1.014066622384208858e+04 -1.223349673009792241e+03
-1.787147055567872667e+04 -1.012955424179043985e+04 -1.219807629951564650e+03
-1.786880027696809339e+04 -1.013213597940942236e+04 -1.223492146804339427e+03
-1.786299264489874986e+04 -1.012405202288248984e+04 -1.209174004696467364e+03
-1.789159060968071208e+04 -1.012006798946188974e+04 -1.211891710626876375e+03
-1.789600538629271978e+04 -1.012298381130773851e+04 -1.205310534359134181e+03
-1.791088003235987708e+04 -1.012610719573688039e+04 -1.208426264680973873e+03
-1.791273278217488405e+04 -1.011959313841134826e+04 -1.203784791913066329e+03
-1.790507785876797789e+04 -1.012929414249648107e+04 -1.209781965659836260e+03
-1.789106258560289643e+04 -1.012859508221602482e+04 -1.206398194581037842e+03
-1.791091161438680865e+04 -1.012939396007594041e+04 -1.214234780064244205e+03
-1.787782622734920005e+04 -1.012552386325678890e+04 -1.214412122549441392e+03
-1.789242819472364135e+04 -1.012097891747711401e+04 -1.206144261212493348e+03
-1.792575282692693509e+04 -1.012260678110980552e+04 -1.208513566693222401e+03
-1.795631104584355126e+04 -1.010484447773762076e+04 -1.212364097457415028e+03
-1.793574330542793905e+04 -1.011934997182466032e+04 -1.214272729712423370e+03
-1.790328013616923636e+04 -1.012781329091442240e+04 -1.207644313777144362e+03
-1.793112787629946979e+04 -1.011806318881409607e+04 -1.201581136042891103e+03
-1.791640811641509936e+04 -1.013176167840437120e+04 -1.206147269352502917e+03
-1.791831969057084279e+04 -1.012380104271091841e+04 -1.200546193430535823e+03
-1.789585687447727105e+04 -1.012611079233795681e+04 -1.206586876799499350e+03
-1.792378343578935892e+04 -1.012330126410044431e+04 -1.204377141465357909e+03
-1.789526023538639492e+04 -1.012659091785593228e+04 -1.203488581332975173e+03
-1.789180877453784706e+04 -1.013915858241999013e+04 -1.204033383327956471e+03
-1.790031630282773403e+04 -1.012689620220119104e+04 -1.204302367458319168e+03
-1.788622937652588371e+04 -1.013240259246778623e+04 -1.202671718825717107e+03
-1.788200316212063262e+04 -1.013077845078910468e+04 -1.214019595031199515e+03
-1.785805024008855253e+04 -1.013243902218629228e+04 -1.214465684247795707e+03
-1.787723613733287493e+04 -1.013189302629317899e+04 -1.205103491798149207e+03
-1.790289320812669393e+04 -1.014139761071173598e+04 -1.216288959127500675e+03
-1.792757321911738109e+04 -1.013535810662958284e+04 -1.215343986198112816e+03
-1.793084677712355551e+04 -1.013386650277099034e+04 -1.208737213902446001e+03
-1.794426354291573807e+04 -1.013425947322490356e+04 -1.209138428233834020e+03
-1.793845300705845875e+04 -1.013061795087537212e+04 -1.206663970203862391e+03
-1.794233808626746031e+04 -1.013306370598392459e+04 -1.220856162798351761e+03
-1.796619348765617906e+04 -1.013278767875048106e+04 -1.218960379144441504e+03
-1.798598018612495798e+04 -1.012925737787405888e+04 -1.213149460698176426e+03
-1.799102882769439020e+04 -1.011497498903104861e+04 -1.219343262503534788e+03
-1.798432228050964841e+04 -1.013691776275611664e+04 -1.222252098317119362e+03
-1.799130381072224918e+04 -1.013564944162747088e+04 -1.219281129963552758e+03
-1.794818892339811282e+04 -1.014198857173323995e+04 -1.215502684131867227e+03
-1.798962296541752221e+04 -1.012882914030348184e+04 -1.211424343611175118e+03
-1.798863429459198960e+04 -1.012103012145039611e+04 -1.213782692580820822e+03
-1.797446512153807271e+04 -1.013267068461433155e+04 -1.216102979038401372e+03
